検査ID,状態,定期検査名称,検査補足名称,検査基準日,検査設備ID,定期検査ひな型ID,基準期間ID,表示用基準期間,許容期間,許容期間単位,臨時_基準期間ID,表示用基準期間臨時,許容期間臨時,許容期間単位臨時,実施主体,実施事業者1,実施事業者1名称,実施事業者2,実施事業者2名称,他区検査依頼,依頼先他区,依頼先他区所管区名称1,依頼先他区所管区名称2,他区検査依頼内容,申請順番,変更理由ID,基準期間_変更理由_ひな型,基準期間_変更理由,申請日時,補足,系統変更番号,計画策定に関する備考,承認に関する備考,作業時間帯,検査休止フラグ,検査休止期間_開始,検査休止期間_終了,検査廃止フラグ,検査廃止日,検査設備名,設置場所ID,場所名称,設置場所_計画表示用,所管区ID,所管区名称1,所管区名称2,設備カテゴリID,組織区分,レベル1,レベル2,レベル3,レベル4,レベル5,休止フラグ,休止期間_開始日,休止期間_終了日,廃止フラグ,廃止日,直営保守,定期検査ひな型名称,設備全般検査フラグ,作業コード名称,定期検査ひな型補足,検査名称,路線名称,変更理由,実施基準対象検査内容フラグ,長期使用フラグ,表示順,論理削除フラグ,更新日時,更新者ID,氏名
19325,2,信号設備_2か月_上野～仲御徒町,NULL,2008/04/15,14403,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,偶数月実施,NULL,1,0,NULL,NULL,0,NULL,信号設備_上野～仲御徒町_日比谷線信通区,3,日比谷線,上野～仲御徒町,65,鉄道本部電気部信通区,日比谷線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,日比谷線,NULL,NULL,NULL,19325,0,2023-04-01 00:00:00.000,1,NULL
19326,2,信号設備_2か月_仲御徒町～秋葉原,NULL,2008/04/15,14404,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,偶数月実施,NULL,1,0,NULL,NULL,0,NULL,信号設備_仲御徒町～秋葉原_日比谷線信通区,3,日比谷線,仲御徒町～秋葉原,65,鉄道本部電気部信通区,日比谷線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,日比谷線,NULL,NULL,NULL,19326,0,2023-04-01 00:00:00.000,1,NULL
19327,2,信号設備_2か月_小伝馬町～人形町,NULL,2008/01/15,14405,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,奇数月実施,NULL,1,0,NULL,NULL,0,NULL,信号設備_小伝馬町～人形町_日比谷線信通区,3,日比谷線,小伝馬町～人形町,65,鉄道本部電気部信通区,日比谷線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,日比谷線,NULL,NULL,NULL,19327,0,2023-04-01 00:00:00.000,1,NULL
19328,2,信号設備_2か月_人形町～茅場町,NULL,2008/01/15,14406,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,奇数月実施,NULL,1,0,NULL,NULL,0,NULL,信号設備_人形町～茅場町_日比谷線信通区,3,日比谷線,人形町～茅場町,65,鉄道本部電気部信通区,日比谷線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,日比谷線,NULL,NULL,NULL,19328,0,2023-04-01 00:00:00.000,1,NULL
19329,2,信号設備_2か月_茅場町～八丁堀,NULL,2008/01/15,14407,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,奇数月実施,NULL,1,0,NULL,NULL,0,NULL,信号設備_茅場町～八丁堀_日比谷線信通区,3,日比谷線,茅場町～八丁堀,65,鉄道本部電気部信通区,日比谷線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,日比谷線,NULL,NULL,NULL,19329,0,2023-04-01 00:00:00.000,1,NULL
19330,2,信号設備_2か月_八丁堀～築地,NULL,2008/01/15,14408,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,奇数月実施,NULL,1,0,NULL,NULL,0,NULL,信号設備_八丁堀～築地_日比谷線信通区,3,日比谷線,八丁堀～築地,65,鉄道本部電気部信通区,日比谷線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,日比谷線,NULL,NULL,NULL,19330,0,2023-04-01 00:00:00.000,1,NULL
19331,2,信号設備_2か月_築地～東銀座,NULL,2008/01/15,14409,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,奇数月実施,NULL,1,0,NULL,NULL,0,NULL,信号設備_築地～東銀座_日比谷線信通区,3,日比谷線,築地～東銀座,65,鉄道本部電気部信通区,日比谷線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,日比谷線,NULL,NULL,NULL,19331,0,2023-04-01 00:00:00.000,1,NULL
19332,2,信号設備_2か月_銀座～日比谷,NULL,2020/07/15,14410,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,奇数月実施,NULL,1,0,NULL,NULL,0,NULL,信号設備_銀座～日比谷_日比谷線信通区,3,日比谷線,銀座～日比谷,65,鉄道本部電気部信通区,日比谷線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,日比谷線,NULL,NULL,NULL,19332,0,2023-04-01 00:00:00.000,1,NULL
19333,2,信号設備_2か月_日比谷～霞ケ関,NULL,2020/07/15,14411,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,奇数月実施,NULL,1,0,NULL,NULL,0,NULL,信号設備_日比谷～霞ケ関_日比谷線信通区,3,日比谷線,日比谷～霞ケ関,65,鉄道本部電気部信通区,日比谷線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,日比谷線,NULL,NULL,NULL,19333,0,2023-04-01 00:00:00.000,1,NULL
19334,2,信号設備_2か月_霞ケ関～虎ノ門ヒルズ,NULL,2020/07/15,14412,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,奇数月実施,NULL,1,0,NULL,NULL,0,NULL,信号設備_霞ケ関～虎ノ門ヒルズ_日比谷線信通区,3,日比谷線,霞ケ関～虎ノ門ヒルズ,65,鉄道本部電気部信通区,日比谷線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,日比谷線,NULL,NULL,NULL,19334,0,2023-04-01 00:00:00.000,1,NULL
19335,2,信号設備_2か月_虎ノ門ヒルズ～神谷町,NULL,2020/07/15,14413,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,奇数月実施,NULL,1,0,NULL,NULL,0,NULL,信号設備_虎ノ門ヒルズ～神谷町_日比谷線信通区,3,日比谷線,虎ノ門ヒルズ～神谷町,65,鉄道本部電気部信通区,日比谷線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,日比谷線,NULL,NULL,NULL,19335,0,2023-04-01 00:00:00.000,1,NULL
19336,2,信号設備_2か月_六本木～広尾,NULL,2008/04/15,14414,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,偶数月実施,NULL,1,0,NULL,NULL,0,NULL,信号設備_六本木～広尾_日比谷線信通区,3,日比谷線,六本木～広尾,65,鉄道本部電気部信通区,日比谷線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,日比谷線,NULL,NULL,NULL,19336,0,2023-04-01 00:00:00.000,1,NULL
19337,2,信号設備_2か月_広尾留置線,NULL,2008/04/15,14415,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,偶数月実施,NULL,1,0,NULL,NULL,0,NULL,信号設備_広尾留置線_日比谷線信通区,3,日比谷線,広尾留置線,65,鉄道本部電気部信通区,日比谷線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,日比谷線,NULL,NULL,NULL,19337,0,2023-04-01 00:00:00.000,1,NULL
19338,2,信号設備_2か月_広尾～恵比寿,NULL,2008/04/15,14416,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,偶数月実施,NULL,1,0,NULL,NULL,0,NULL,信号設備_広尾～恵比寿_日比谷線信通区,3,日比谷線,広尾～恵比寿,65,鉄道本部電気部信通区,日比谷線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,日比谷線,NULL,NULL,NULL,19338,0,2023-04-01 00:00:00.000,1,NULL
19339,2,信号設備_2か月_北千住連動構内,NULL,2008/04/15,14417,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,偶数月実施,NULL,2,0,NULL,NULL,0,NULL,信号設備_北千住連動構内_日比谷線信通区,3,日比谷線,北千住連動構内,65,鉄道本部電気部信通区,日比谷線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,日比谷線,NULL,NULL,NULL,19339,0,2023-04-01 00:00:00.000,1,NULL
19340,2,信号設備_2か月_南千住連動構内,NULL,2008/04/15,14418,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,偶数月実施,NULL,2,0,NULL,NULL,0,NULL,信号設備_南千住連動構内_日比谷線信通区,3,日比谷線,南千住連動構内,65,鉄道本部電気部信通区,日比谷線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,日比谷線,NULL,NULL,NULL,19340,0,2023-04-01 00:00:00.000,1,NULL
19341,2,信号設備_2か月_三ノ輪ホーム区間,NULL,2008/04/15,14419,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,偶数月実施,NULL,2,0,NULL,NULL,0,NULL,信号設備_三ノ輪ホーム区間_日比谷線信通区,3,日比谷線,三ノ輪ホーム区間,65,鉄道本部電気部信通区,日比谷線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,日比谷線,NULL,NULL,NULL,19341,0,2023-04-01 00:00:00.000,1,NULL
19342,2,信号設備_2か月_入谷ホーム区間,NULL,2008/04/15,14420,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,偶数月実施,NULL,2,0,NULL,NULL,0,NULL,信号設備_入谷ホーム区間_日比谷線信通区,3,日比谷線,入谷ホーム区間,65,鉄道本部電気部信通区,日比谷線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,日比谷線,NULL,NULL,NULL,19342,0,2023-04-01 00:00:00.000,1,NULL
19343,2,信号設備_2か月_上野ホーム区間,NULL,2008/04/15,14421,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,偶数月実施,NULL,2,0,NULL,NULL,0,NULL,信号設備_上野ホーム区間_日比谷線信通区,3,日比谷線,上野ホーム区間,65,鉄道本部電気部信通区,日比谷線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,日比谷線,NULL,NULL,NULL,19343,0,2023-04-01 00:00:00.000,1,NULL
19344,2,信号設備_2か月_仲御徒町連動構内,NULL,2008/04/15,14422,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,偶数月実施,NULL,2,0,NULL,NULL,0,NULL,信号設備_仲御徒町連動構内_日比谷線信通区,3,日比谷線,仲御徒町連動構内,65,鉄道本部電気部信通区,日比谷線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,日比谷線,NULL,NULL,NULL,19344,0,2023-04-01 00:00:00.000,1,NULL
19345,2,信号設備_2か月_秋葉原ホーム区間,NULL,2008/04/15,14423,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,偶数月実施,NULL,2,0,NULL,NULL,0,NULL,信号設備_秋葉原ホーム区間_日比谷線信通区,3,日比谷線,秋葉原ホーム区間,65,鉄道本部電気部信通区,日比谷線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,日比谷線,NULL,NULL,NULL,19345,0,2023-04-01 00:00:00.000,1,NULL
19346,2,信号設備_2か月_小伝馬町ホーム区間,NULL,2008/03/15,14424,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,奇数月実施,NULL,2,0,NULL,NULL,0,NULL,信号設備_小伝馬町ホーム区間_日比谷線信通区,3,日比谷線,小伝馬町ホーム区間,65,鉄道本部電気部信通区,日比谷線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,日比谷線,NULL,NULL,NULL,19346,0,2023-04-01 00:00:00.000,1,NULL
19347,2,信号設備_2か月_人形町連動構内,NULL,2008/03/15,14425,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,奇数月実施,NULL,2,0,NULL,NULL,0,NULL,信号設備_人形町連動構内_日比谷線信通区,3,日比谷線,人形町連動構内,65,鉄道本部電気部信通区,日比谷線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,日比谷線,NULL,NULL,NULL,19347,0,2023-04-01 00:00:00.000,1,NULL
19348,2,信号設備_2か月_茅場町ホーム区間,NULL,2008/03/15,14426,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,奇数月実施,NULL,2,0,NULL,NULL,0,NULL,信号設備_茅場町ホーム区間_日比谷線信通区,3,日比谷線,茅場町ホーム区間,65,鉄道本部電気部信通区,日比谷線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,日比谷線,NULL,NULL,NULL,19348,0,2023-04-01 00:00:00.000,1,NULL
19349,2,信号設備_2か月_八丁堀連動構内,NULL,2008/03/15,14427,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,奇数月実施,NULL,2,0,NULL,NULL,0,NULL,信号設備_八丁堀連動構内_日比谷線信通区,3,日比谷線,八丁堀連動構内,65,鉄道本部電気部信通区,日比谷線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,日比谷線,NULL,NULL,NULL,19349,0,2023-04-01 00:00:00.000,1,NULL
19350,2,信号設備_2か月_築地ホーム区間,NULL,2008/03/15,14428,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,奇数月実施,NULL,2,0,NULL,NULL,0,NULL,信号設備_築地ホーム区間_日比谷線信通区,3,日比谷線,築地ホーム区間,65,鉄道本部電気部信通区,日比谷線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,日比谷線,NULL,NULL,NULL,19350,0,2023-04-01 00:00:00.000,1,NULL
