検査ID,状態,定期検査名称,検査補足名称,検査基準日,検査設備ID,定期検査ひな型ID,基準期間ID,表示用基準期間,許容期間,許容期間単位,臨時_基準期間ID,表示用基準期間臨時,許容期間臨時,許容期間単位臨時,実施主体,実施事業者1,実施事業者1名称,実施事業者2,実施事業者2名称,他区検査依頼,依頼先他区,依頼先他区所管区名称1,依頼先他区所管区名称2,他区検査依頼内容,申請順番,変更理由ID,基準期間_変更理由_ひな型,基準期間_変更理由,申請日時,補足,系統変更番号,計画策定に関する備考,承認に関する備考,作業時間帯,検査休止フラグ,検査休止期間_開始,検査休止期間_終了,検査廃止フラグ,検査廃止日,検査設備名,設置場所ID,場所名称,設置場所_計画表示用,所管区ID,所管区名称1,所管区名称2,設備カテゴリID,組織区分,レベル1,レベル2,レベル3,レベル4,レベル5,休止フラグ,休止期間_開始日,休止期間_終了日,廃止フラグ,廃止日,直営保守,定期検査ひな型名称,設備全般検査フラグ,作業コード名称,定期検査ひな型補足,検査名称,路線名称,変更理由,実施基準対象検査内容フラグ,長期使用フラグ,表示順,論理削除フラグ,更新日時,更新者ID,氏名
6326,2,受送・配電線路設備（設備全般）_2か月検査_中野～落合駅Ａ線,NULL,2018/11/15,4260,2001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PQC51,NULL,1,0,NULL,NULL,0,NULL,受送・配電線路設備-設備全般_中野坑口～落合駅Ａ線_東西線電機区,4,東西線,中野坑口～落合駅Ａ線,58,鉄道本部電気部電機区,東西線電機区,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,0,,,0,,0,受送・配電線路設備（設備全般）_2か月検査,1,PPA02,,受送・配電線路設備（設備全般）,東西線,NULL,NULL,NULL,6326,0,2023-04-01 00:00:00.000,1,NULL
6327,2,受送・配電線路設備（設備全般）_2か月検査_落合～高田馬場駅Ａ線,NULL,2018/11/15,4261,2001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PQC51,NULL,1,0,NULL,NULL,0,NULL,受送・配電線路設備-設備全般_落合～高田馬場駅Ａ線_東西線電機区,4,東西線,落合～高田馬場駅Ａ線,58,鉄道本部電気部電機区,東西線電機区,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備（設備全般）_2か月検査,1,PPA02,,受送・配電線路設備（設備全般）,東西線,NULL,NULL,NULL,6327,0,2023-04-01 00:00:00.000,1,NULL
6328,2,受送・配電線路設備（設備全般）_2か月検査_高田馬場～早稲田駅Ａ線,NULL,2018/11/15,4262,2001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PQC51,NULL,1,0,NULL,NULL,0,NULL,受送・配電線路設備-設備全般_高田馬場～早稲田駅Ａ線_東西線電機区,4,東西線,高田馬場～早稲田駅Ａ線,58,鉄道本部電気部電機区,東西線電機区,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備（設備全般）_2か月検査,1,PPA02,,受送・配電線路設備（設備全般）,東西線,NULL,NULL,NULL,6328,0,2023-04-01 00:00:00.000,1,NULL
6329,2,受送・配電線路設備（設備全般）_2か月検査_早稲田～神楽坂駅Ａ線,NULL,2018/11/15,4263,2001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PQC51,NULL,1,0,NULL,NULL,0,NULL,受送・配電線路設備-設備全般_早稲田～神楽坂駅Ａ線_東西線電機区,4,東西線,早稲田～神楽坂駅Ａ線,58,鉄道本部電気部電機区,東西線電機区,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備（設備全般）_2か月検査,1,PPA02,,受送・配電線路設備（設備全般）,東西線,NULL,NULL,NULL,6329,0,2023-04-01 00:00:00.000,1,NULL
6330,2,受送・配電線路設備（設備全般）_2か月検査_神楽坂～飯田橋駅Ａ線,NULL,2018/11/15,4264,2001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PQC51,NULL,1,0,NULL,NULL,0,NULL,受送・配電線路設備-設備全般_神楽坂～飯田橋駅Ａ線_東西線電機区,4,東西線,神楽坂～飯田橋駅Ａ線,58,鉄道本部電気部電機区,東西線電機区,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備（設備全般）_2か月検査,1,PPA02,,受送・配電線路設備（設備全般）,東西線,NULL,NULL,NULL,6330,0,2023-04-01 00:00:00.000,1,NULL
6331,2,受送・配電線路設備（設備全般）_2か月検査_飯田橋～九段下駅Ａ線,NULL,2018/11/15,4265,2001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PQC51,NULL,1,0,NULL,NULL,0,NULL,受送・配電線路設備-設備全般_飯田橋～九段下駅Ａ線_東西線電機区,4,東西線,飯田橋～九段下駅Ａ線,58,鉄道本部電気部電機区,東西線電機区,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備（設備全般）_2か月検査,1,PPA02,,受送・配電線路設備（設備全般）,東西線,NULL,NULL,NULL,6331,0,2023-04-01 00:00:00.000,1,NULL
6332,2,受送・配電線路設備（設備全般）_2か月検査_九段下～竹橋駅Ａ線,NULL,2018/11/15,4266,2001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PQC51,NULL,1,0,NULL,NULL,0,NULL,受送・配電線路設備-設備全般_九段下～竹橋駅Ａ線_東西線電機区,4,東西線,九段下～竹橋駅Ａ線,58,鉄道本部電気部電機区,東西線電機区,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備（設備全般）_2か月検査,1,PPA02,,受送・配電線路設備（設備全般）,東西線,NULL,NULL,NULL,6332,0,2023-04-01 00:00:00.000,1,NULL
6333,2,受送・配電線路設備（設備全般）_2か月検査_竹橋～大手町駅Ａ線,NULL,2018/11/15,4267,2001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PQC51,NULL,1,0,NULL,NULL,0,NULL,受送・配電線路設備-設備全般_竹橋～大手町駅Ａ線_東西線電機区,4,東西線,竹橋～大手町駅Ａ線,58,鉄道本部電気部電機区,東西線電機区,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備（設備全般）_2か月検査,1,PPA02,,受送・配電線路設備（設備全般）,東西線,NULL,NULL,NULL,6333,0,2023-04-01 00:00:00.000,1,NULL
6334,2,受送・配電線路設備（設備全般）_2か月検査_大手町～日本橋駅Ａ線,NULL,2018/12/15,4268,2001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PQC51,NULL,1,0,NULL,NULL,0,NULL,受送・配電線路設備-設備全般_大手町～日本橋駅Ａ線_東西線電機区,4,東西線,大手町～日本橋駅Ａ線,58,鉄道本部電気部電機区,東西線電機区,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備（設備全般）_2か月検査,1,PPA02,,受送・配電線路設備（設備全般）,東西線,NULL,NULL,NULL,6334,0,2023-04-01 00:00:00.000,1,NULL
6335,2,受送・配電線路設備（設備全般）_2か月検査_日本橋～茅場町駅Ａ線,NULL,2018/12/15,4269,2001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PQC51,NULL,1,0,NULL,NULL,0,NULL,受送・配電線路設備-設備全般_日本橋～茅場町駅Ａ線_東西線電機区,4,東西線,日本橋～茅場町駅Ａ線,58,鉄道本部電気部電機区,東西線電機区,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備（設備全般）_2か月検査,1,PPA02,,受送・配電線路設備（設備全般）,東西線,NULL,NULL,NULL,6335,0,2023-04-01 00:00:00.000,1,NULL
6336,2,受送・配電線路設備（設備全般）_2か月検査_茅場町～門前仲町駅Ａ線,NULL,2018/12/15,4270,2001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PQC51,NULL,1,0,NULL,NULL,0,NULL,受送・配電線路設備-設備全般_茅場町～門前仲町駅Ａ線_東西線電機区,4,東西線,茅場町～門前仲町駅Ａ線,58,鉄道本部電気部電機区,東西線電機区,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備（設備全般）_2か月検査,1,PPA02,,受送・配電線路設備（設備全般）,東西線,NULL,NULL,NULL,6336,0,2023-04-01 00:00:00.000,1,NULL
