検査ID,状態,定期検査名称,検査補足名称,検査基準日,検査設備ID,定期検査ひな型ID,基準期間ID,表示用基準期間,許容期間,許容期間単位,臨時_基準期間ID,表示用基準期間臨時,許容期間臨時,許容期間単位臨時,実施主体,実施事業者1,実施事業者1名称,実施事業者2,実施事業者2名称,他区検査依頼,依頼先他区,依頼先他区所管区名称1,依頼先他区所管区名称2,他区検査依頼内容,申請順番,変更理由ID,基準期間_変更理由_ひな型,基準期間_変更理由,申請日時,補足,系統変更番号,計画策定に関する備考,承認に関する備考,作業時間帯,検査休止フラグ,検査休止期間_開始,検査休止期間_終了,検査廃止フラグ,検査廃止日,検査設備名,設置場所ID,場所名称,設置場所_計画表示用,所管区ID,所管区名称1,所管区名称2,設備カテゴリID,組織区分,レベル1,レベル2,レベル3,レベル4,レベル5,休止フラグ,休止期間_開始日,休止期間_終了日,廃止フラグ,廃止日,直営保守,定期検査ひな型名称,設備全般検査フラグ,作業コード名称,定期検査ひな型補足,検査名称,路線名称,変更理由,実施基準対象検査内容フラグ,長期使用フラグ,表示順,論理削除フラグ,更新日時,更新者ID,氏名
10603,2,受送・配電線路設備-ケーブル-非常高圧（電源加圧）_6か月検査_（平和台非常系）地下鉄成増非常用電気室～地下鉄赤塚電気室,NULL,2008/02/15,7582,2002,8,6か月(±90日),90,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,0,NULL,受送・配電線路設備-ケーブル-非常高圧_（平和台非常系）地下鉄成増非常用電気室～地下鉄赤塚電気室_有楽町・副都心線電機区,6,有楽町・副都心線,（平和台非常系）地下鉄成増非常用電気室～地下鉄赤塚電気室,60,鉄道本部電気部電機区,有楽町・副都心線電機区,106,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,01_非常高圧,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備-ケーブル-非常高圧（電源加圧）_6か月検査,0,PPA41,,受送・配電線路設備-ケーブル-非常高圧（電源加圧）,有楽町・副都心線,NULL,NULL,NULL,10603,0,2023-04-01 00:00:00.000,1,NULL
10604,2,受送・配電線路設備-ケーブル-非常高圧（電源加圧）_6か月検査_（平和台非常系）地下鉄赤塚電気室～平和台電気室,NULL,2008/02/15,7583,2002,8,6か月(±90日),90,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,0,NULL,受送・配電線路設備-ケーブル-非常高圧_（平和台非常系）地下鉄赤塚電気室～平和台電気室_有楽町・副都心線電機区,6,有楽町・副都心線,（平和台非常系）地下鉄赤塚電気室～平和台電気室,60,鉄道本部電気部電機区,有楽町・副都心線電機区,106,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,01_非常高圧,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備-ケーブル-非常高圧（電源加圧）_6か月検査,0,PPA41,,受送・配電線路設備-ケーブル-非常高圧（電源加圧）,有楽町・副都心線,NULL,NULL,NULL,10604,0,2023-04-01 00:00:00.000,1,NULL
10605,2,受送・配電線路設備-ケーブル-非常高圧（電源加圧）_6か月検査_（平和台非常系）平和台非常用電気室～平和台電気室,NULL,2008/02/15,7584,2002,8,6か月(±90日),90,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,0,NULL,受送・配電線路設備-ケーブル-非常高圧_（平和台非常系）平和台非常用電気室～平和台電気室_有楽町・副都心線電機区,6,有楽町・副都心線,（平和台非常系）平和台非常用電気室～平和台電気室,60,鉄道本部電気部電機区,有楽町・副都心線電機区,106,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,01_非常高圧,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備-ケーブル-非常高圧（電源加圧）_6か月検査,0,PPA41,,受送・配電線路設備-ケーブル-非常高圧（電源加圧）,有楽町・副都心線,NULL,NULL,NULL,10605,0,2023-04-01 00:00:00.000,1,NULL
10606,2,受送・配電線路設備-ケーブル-非常高圧（電源加圧）_6か月検査_（平和台非常系）平和台電気室～氷川台非常用電気室,NULL,2008/02/15,7585,2002,8,6か月(±90日),90,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,0,NULL,受送・配電線路設備-ケーブル-非常高圧_（平和台非常系）平和台電気室～氷川台非常用電気室_有楽町・副都心線電機区,6,有楽町・副都心線,（平和台非常系）平和台電気室～氷川台非常用電気室,60,鉄道本部電気部電機区,有楽町・副都心線電機区,106,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,01_非常高圧,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備-ケーブル-非常高圧（電源加圧）_6か月検査,0,PPA41,,受送・配電線路設備-ケーブル-非常高圧（電源加圧）,有楽町・副都心線,NULL,NULL,NULL,10606,0,2023-04-01 00:00:00.000,1,NULL
10607,2,受送・配電線路設備-ケーブル-非常高圧（電源加圧）_6か月検査_（小竹向原非常系）小竹向原非常用電気室～小竹向原第１電気室,NULL,2020/12/15,7586,2002,8,6か月(±90日),90,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,0,NULL,受送・配電線路設備-ケーブル-非常高圧_（小竹向原非常系）小竹向原非常用電気室～小竹向原第１電気室_有楽町・副都心線電機区,6,有楽町・副都心線,（小竹向原非常系）小竹向原非常用電気室～小竹向原第１電気室,60,鉄道本部電気部電機区,有楽町・副都心線電機区,106,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,01_非常高圧,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備-ケーブル-非常高圧（電源加圧）_6か月検査,0,PPA41,,受送・配電線路設備-ケーブル-非常高圧（電源加圧）,有楽町・副都心線,NULL,NULL,NULL,10607,0,2023-04-01 00:00:00.000,1,NULL
10608,2,受送・配電線路設備-ケーブル-非常高圧（電源加圧）_6か月検査_（池袋第２非常系）千川非常用電気室～要町非常用電気室,NULL,2008/01/08,7587,2002,8,6か月(±90日),90,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,0,NULL,受送・配電線路設備-ケーブル-非常高圧_（池袋第２非常系）千川非常用電気室～要町非常用電気室_有楽町・副都心線電機区,6,有楽町・副都心線,（池袋第２非常系）千川非常用電気室～要町非常用電気室,60,鉄道本部電気部電機区,有楽町・副都心線電機区,106,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,01_非常高圧,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備-ケーブル-非常高圧（電源加圧）_6か月検査,0,PPA41,,受送・配電線路設備-ケーブル-非常高圧（電源加圧）,有楽町・副都心線,NULL,NULL,NULL,10608,0,2023-04-01 00:00:00.000,1,NULL
10609,2,受送・配電線路設備-ケーブル-非常高圧（電源加圧）_6か月検査_（池袋第２非常系）要町非常用電気室～（有）池袋第２非常用電気室,NULL,2008/01/08,7588,2002,8,6か月(±90日),90,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,0,NULL,受送・配電線路設備-ケーブル-非常高圧_（池袋第２非常系）要町非常用電気室～（有）池袋第２非常用電気室_有楽町・副都心線電機区,6,有楽町・副都心線,（池袋第２非常系）要町非常用電気室～（有）池袋第２非常用電気室,60,鉄道本部電気部電機区,有楽町・副都心線電機区,106,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,01_非常高圧,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備-ケーブル-非常高圧（電源加圧）_6か月検査,0,PPA41,,受送・配電線路設備-ケーブル-非常高圧（電源加圧）,有楽町・副都心線,NULL,NULL,NULL,10609,0,2023-04-01 00:00:00.000,1,NULL
10610,2,受送・配電線路設備-ケーブル-非常高圧（電源加圧）_6か月検査_（池袋第２非常系）（有）池袋第２非常用電気室～（副）池袋第３電気室（１）,NULL,2008/01/08,7589,2002,8,6か月(±90日),90,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,0,NULL,受送・配電線路設備-ケーブル-非常高圧_（池袋第２非常系）（有）池袋第２非常用電気室～（副）池袋第３電気室（１）_有楽町・副都心線電機区,6,有楽町・副都心線,（池袋第２非常系）（有）池袋第２非常用電気室～（副）池袋第３電気室（１）,60,鉄道本部電気部電機区,有楽町・副都心線電機区,106,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,01_非常高圧,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備-ケーブル-非常高圧（電源加圧）_6か月検査,0,PPA41,,受送・配電線路設備-ケーブル-非常高圧（電源加圧）,有楽町・副都心線,NULL,NULL,NULL,10610,0,2023-04-01 00:00:00.000,1,NULL
10611,2,受送・配電線路設備-ケーブル-非常高圧（電源加圧）_6か月検査_（池袋第１非常系）（有）池袋第２電気室（１）～（有）池袋第１非常用電気室,NULL,2007/05/15,7590,2002,8,6か月(±90日),90,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,0,NULL,受送・配電線路設備-ケーブル-非常高圧_（池袋第１非常系）（有）池袋第２電気室（１）～（有）池袋第１非常用電気室_有楽町・副都心線電機区,6,有楽町・副都心線,（池袋第１非常系）（有）池袋第２電気室（１）～（有）池袋第１非常用電気室,60,鉄道本部電気部電機区,有楽町・副都心線電機区,106,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,01_非常高圧,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備-ケーブル-非常高圧（電源加圧）_6か月検査,0,PPA41,,受送・配電線路設備-ケーブル-非常高圧（電源加圧）,有楽町・副都心線,NULL,NULL,NULL,10611,0,2023-04-01 00:00:00.000,1,NULL
10612,2,受送・配電線路設備-ケーブル-非常高圧（電源加圧）_6か月検査_（江戸川橋非常系）東池袋第２電気室～護国寺第１電気室,NULL,2007/12/15,7591,2002,8,6か月(±90日),90,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,0,NULL,受送・配電線路設備-ケーブル-非常高圧_（江戸川橋非常系）東池袋第２電気室～護国寺第１電気室_有楽町・副都心線電機区,6,有楽町・副都心線,（江戸川橋非常系）東池袋第２電気室～護国寺第１電気室,60,鉄道本部電気部電機区,有楽町・副都心線電機区,106,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,01_非常高圧,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備-ケーブル-非常高圧（電源加圧）_6か月検査,0,PPA41,,受送・配電線路設備-ケーブル-非常高圧（電源加圧）,有楽町・副都心線,NULL,NULL,NULL,10612,0,2023-04-01 00:00:00.000,1,NULL
10613,2,受送・配電線路設備-ケーブル-非常高圧（電源加圧）_6か月検査_（江戸川橋非常系）護国寺第１電気室～江戸川橋電気室,NULL,2007/12/15,7592,2002,8,6か月(±90日),90,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,0,NULL,受送・配電線路設備-ケーブル-非常高圧_（江戸川橋非常系）護国寺第１電気室～江戸川橋電気室_有楽町・副都心線電機区,6,有楽町・副都心線,（江戸川橋非常系）護国寺第１電気室～江戸川橋電気室,60,鉄道本部電気部電機区,有楽町・副都心線電機区,106,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,01_非常高圧,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備-ケーブル-非常高圧（電源加圧）_6か月検査,0,PPA41,,受送・配電線路設備-ケーブル-非常高圧（電源加圧）,有楽町・副都心線,NULL,NULL,NULL,10613,0,2023-04-01 00:00:00.000,1,NULL
10614,2,受送・配電線路設備-ケーブル-非常高圧（電源加圧）_6か月検査_（江戸川橋非常系）江戸川橋非常用電気室～江戸川橋電気室,NULL,2007/12/15,7593,2002,8,6か月(±90日),90,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,0,NULL,受送・配電線路設備-ケーブル-非常高圧_（江戸川橋非常系）江戸川橋非常用電気室～江戸川橋電気室_有楽町・副都心線電機区,6,有楽町・副都心線,（江戸川橋非常系）江戸川橋非常用電気室～江戸川橋電気室,60,鉄道本部電気部電機区,有楽町・副都心線電機区,106,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,01_非常高圧,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備-ケーブル-非常高圧（電源加圧）_6か月検査,0,PPA41,,受送・配電線路設備-ケーブル-非常高圧（電源加圧）,有楽町・副都心線,NULL,NULL,NULL,10614,0,2023-04-01 00:00:00.000,1,NULL
10615,2,受送・配電線路設備-ケーブル-非常高圧（電源加圧）_6か月検査_（市ケ谷非常系）飯田橋非常用電気室～市ケ谷第２電気室,NULL,2008/01/15,7594,2002,8,6か月(±90日),90,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,0,NULL,受送・配電線路設備-ケーブル-非常高圧_（市ケ谷非常系）飯田橋非常用電気室～市ケ谷第２電気室_有楽町・副都心線電機区,6,有楽町・副都心線,（市ケ谷非常系）飯田橋非常用電気室～市ケ谷第２電気室,60,鉄道本部電気部電機区,有楽町・副都心線電機区,106,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,01_非常高圧,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備-ケーブル-非常高圧（電源加圧）_6か月検査,0,PPA41,,受送・配電線路設備-ケーブル-非常高圧（電源加圧）,有楽町・副都心線,NULL,NULL,NULL,10615,0,2023-04-01 00:00:00.000,1,NULL
10616,2,受送・配電線路設備-ケーブル-非常高圧（電源加圧）_6か月検査_（市ケ谷非常系）市ケ谷第２電気室～市ケ谷非常用電気室,NULL,2008/01/15,7595,2002,8,6か月(±90日),90,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,0,NULL,受送・配電線路設備-ケーブル-非常高圧_（市ケ谷非常系）市ケ谷第２電気室～市ケ谷非常用電気室_有楽町・副都心線電機区,6,有楽町・副都心線,（市ケ谷非常系）市ケ谷第２電気室～市ケ谷非常用電気室,60,鉄道本部電気部電機区,有楽町・副都心線電機区,106,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,01_非常高圧,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備-ケーブル-非常高圧（電源加圧）_6か月検査,0,PPA41,,受送・配電線路設備-ケーブル-非常高圧（電源加圧）,有楽町・副都心線,NULL,NULL,NULL,10616,0,2023-04-01 00:00:00.000,1,NULL
10617,2,受送・配電線路設備-ケーブル-非常高圧（電源加圧）_6か月検査_（市ケ谷非常系）市ケ谷第２電気室～麴町非常用電気室,NULL,2008/01/15,7596,2002,8,6か月(±90日),90,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,0,NULL,受送・配電線路設備-ケーブル-非常高圧_（市ケ谷非常系）市ケ谷第２電気室～麴町非常用電気室_有楽町・副都心線電機区,6,有楽町・副都心線,（市ケ谷非常系）市ケ谷第２電気室～麴町非常用電気室,60,鉄道本部電気部電機区,有楽町・副都心線電機区,106,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,01_非常高圧,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備-ケーブル-非常高圧（電源加圧）_6か月検査,0,PPA41,,受送・配電線路設備-ケーブル-非常高圧（電源加圧）,有楽町・副都心線,NULL,NULL,NULL,10617,0,2023-04-01 00:00:00.000,1,NULL
