総件数,ソート最優先キー,検査ID,定期検査名称,検査補足名称,検査基準日,検査設備ID,定期検査ひな型ID,臨時_基準期間ID,実施主体,実施事業者1,実施事業者2,他区検査依頼,依頼先他区,他区検査依頼内容,補足,系統変更番号,計画策定に関する備考,承認に関する備考,作業時間帯,休止フラグ,休止期間_開始,休止期間_終了,廃止フラグ,廃止日,表示順,論理削除フラグ,更新日時,更新者ID,予備1,予備2,予備3,予備4,予備5,予備6,予備7,予備8,予備9,予備10,実施主体名称,実施事業者1名称,実施事業者2名称,依頼先他区所管区名称1,依頼先他区所管区名称2,T_定期検査ひな型ID,T_定期検査ひな型名称,T_設備全般検査フラグ,T_検査名称,T_設備カテゴリID,T_基準期間ID,T_補足,SK_設備カテゴリID,SK_組織区分,SK_レベル1,SK_レベル2,SK_レベル3,SK_レベル4,SK_レベル5,SK_任意項目,B1_基準期間ID,B1_表示用基準期間,B1_基準期間,B1_基準期間単位,B1_許容期間,B1_許容期間単位,B1_アラート出力,B2_基準期間ID,B2_表示用基準期間,B2_基準期間,B2_基準期間単位,B2_許容期間,B2_許容期間単位,B2_アラート出力,KS_検査設備ID,KS_検査設備名,KS_検査設備名_検査表表示用,KS_設置場所ID,KS_設置場所_計画表示用,KS_設備カテゴリID,KS_設置年月日,KS_稼働年月日,KS_所管区ID,KS_実施基準対象設備フラグ,KS_廃止フラグ,KS_廃止日,KS_休止フラグ,KS_休止期間_開始日,KS_休止期間_終了日,KS_関連検査設備ID,KS_関連検査設備名称,KS_補足,KS_任意項目,KS_直営保守,SB_設置場所ID,SB_路線ID,SB_場所種別,SB_場所名称,SB_下位場所名称,SB_その他名称,SB_任意項目,KN_実施基準対象検査内容フラグ,J3_任意項目,K_変更理由,作業コード名称
1173,,16566,信号設備_2か月_浅草サテライト機器室（昼間）,NULL,2008/03/15,12015,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,16566,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12015,信号設備_浅草サテライト機器室（昼間）_銀座線信通区,信号設備_浅草サテライト機器室（昼間）_銀座線信通区,1,浅草サテライト機器室（昼間）,265,NULL,NULL,63,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,5,銀座線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1173,,16567,信号設備_2か月_浅草留置線・浅草～田原町（昼間）,NULL,2008/03/15,12016,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,16567,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12016,信号設備_浅草留置線・浅草～田原町（昼間）_銀座線信通区,信号設備_浅草留置線・浅草～田原町（昼間）_銀座線信通区,1,浅草留置線・浅草～田原町（昼間）,265,NULL,NULL,63,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,5,銀座線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1173,,16568,信号設備_2か月_田原町～稲荷町（昼間）,NULL,2008/03/15,12017,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,16568,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12017,信号設備_田原町～稲荷町（昼間）_銀座線信通区,信号設備_田原町～稲荷町（昼間）_銀座線信通区,1,田原町～稲荷町（昼間）,265,NULL,NULL,63,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,5,銀座線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1173,,16569,信号設備_2か月_稲荷町～上野（昼間）,NULL,2008/03/15,12018,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,16569,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12018,信号設備_稲荷町～上野（昼間）_銀座線信通区,信号設備_稲荷町～上野（昼間）_銀座線信通区,1,稲荷町～上野（昼間）,265,NULL,NULL,63,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,5,銀座線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1173,,16570,信号設備_2か月_上野集中機器室（昼間）,NULL,2008/03/15,12019,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,16570,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12019,信号設備_上野集中機器室（昼間）_銀座線信通区,信号設備_上野集中機器室（昼間）_銀座線信通区,1,上野集中機器室（昼間）,265,NULL,NULL,63,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,5,銀座線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1173,,16571,信号設備_2か月_上野広小路～末広町（昼間）,NULL,2008/03/15,12020,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,16571,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12020,信号設備_上野広小路～末広町（昼間）_銀座線信通区,信号設備_上野広小路～末広町（昼間）_銀座線信通区,1,上野広小路～末広町（昼間）,265,NULL,NULL,63,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,5,銀座線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1173,,16572,信号設備_2か月_末広町～神田（昼間）,NULL,2008/04/15,12021,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,16572,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12021,信号設備_末広町～神田（昼間）_銀座線信通区,信号設備_末広町～神田（昼間）_銀座線信通区,1,末広町～神田（昼間）,265,NULL,NULL,63,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,5,銀座線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1173,,16573,信号設備_2か月_神田～三越前（昼間）,NULL,2008/04/15,12022,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,16573,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12022,信号設備_神田～三越前（昼間）_銀座線信通区,信号設備_神田～三越前（昼間）_銀座線信通区,1,神田～三越前（昼間）,265,NULL,NULL,63,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,5,銀座線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1173,,16574,信号設備_2か月_三越前サテライト機器室（昼間）,NULL,2008/04/15,12023,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,16574,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12023,信号設備_三越前サテライト機器室（昼間）_銀座線信通区,信号設備_三越前サテライト機器室（昼間）_銀座線信通区,1,三越前サテライト機器室（昼間）,265,NULL,NULL,63,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,5,銀座線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1173,,16575,信号設備_2か月_三越前～日本橋（昼間）,NULL,2008/04/15,12024,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,16575,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12024,信号設備_三越前～日本橋（昼間）_銀座線信通区,信号設備_三越前～日本橋（昼間）_銀座線信通区,1,三越前～日本橋（昼間）,265,NULL,NULL,63,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,5,銀座線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
