総件数,ソート最優先キー,検査ID,定期検査名称,検査補足名称,検査基準日,検査設備ID,定期検査ひな型ID,臨時_基準期間ID,実施主体,実施事業者1,実施事業者2,他区検査依頼,依頼先他区,他区検査依頼内容,補足,系統変更番号,計画策定に関する備考,承認に関する備考,作業時間帯,休止フラグ,休止期間_開始,休止期間_終了,廃止フラグ,廃止日,表示順,論理削除フラグ,更新日時,更新者ID,予備1,予備2,予備3,予備4,予備5,予備6,予備7,予備8,予備9,予備10,実施主体名称,実施事業者1名称,実施事業者2名称,依頼先他区所管区名称1,依頼先他区所管区名称2,T_定期検査ひな型ID,T_定期検査ひな型名称,T_設備全般検査フラグ,T_検査名称,T_設備カテゴリID,T_基準期間ID,T_補足,SK_設備カテゴリID,SK_組織区分,SK_レベル1,SK_レベル2,SK_レベル3,SK_レベル4,SK_レベル5,SK_任意項目,B1_基準期間ID,B1_表示用基準期間,B1_基準期間,B1_基準期間単位,B1_許容期間,B1_許容期間単位,B1_アラート出力,B2_基準期間ID,B2_表示用基準期間,B2_基準期間,B2_基準期間単位,B2_許容期間,B2_許容期間単位,B2_アラート出力,KS_検査設備ID,KS_検査設備名,KS_検査設備名_検査表表示用,KS_設置場所ID,KS_設置場所_計画表示用,KS_設備カテゴリID,KS_設置年月日,KS_稼働年月日,KS_所管区ID,KS_実施基準対象設備フラグ,KS_廃止フラグ,KS_廃止日,KS_休止フラグ,KS_休止期間_開始日,KS_休止期間_終了日,KS_関連検査設備ID,KS_関連検査設備名称,KS_補足,KS_任意項目,KS_直営保守,SB_設置場所ID,SB_路線ID,SB_場所種別,SB_場所名称,SB_下位場所名称,SB_その他名称,SB_任意項目,KN_実施基準対象検査内容フラグ,J3_任意項目,K_変更理由,作業コード名称
1317,,19315,信号設備_2か月_北千住～南千住,NULL,2008/04/15,14393,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,偶数月実施,NULL,1,0,NULL,NULL,0,NULL,19315,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14393,信号設備_北千住～南千住_日比谷線信通区,信号設備_北千住～南千住_日比谷線信通区,3,北千住～南千住,265,NULL,NULL,65,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,3,3,5,日比谷線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1317,,19316,信号設備_2か月_秋葉原～小伝馬町,NULL,2008/01/15,14394,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,奇数月実施,NULL,1,0,NULL,NULL,0,NULL,19316,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14394,信号設備_秋葉原～小伝馬町_日比谷線信通区,信号設備_秋葉原～小伝馬町_日比谷線信通区,3,秋葉原～小伝馬町,265,NULL,NULL,65,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,3,3,5,日比谷線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1317,,19317,信号設備_2か月_東銀座～銀座,NULL,2020/07/15,14395,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,奇数月実施,NULL,1,0,NULL,NULL,0,NULL,19317,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14395,信号設備_東銀座～銀座_日比谷線信通区,信号設備_東銀座～銀座_日比谷線信通区,3,東銀座～銀座,265,NULL,NULL,65,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,3,3,5,日比谷線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1317,,19318,信号設備_2か月_神谷町～六本木,NULL,2008/04/15,14396,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,偶数月実施,NULL,1,0,NULL,NULL,0,NULL,19318,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14396,信号設備_神谷町～六本木_日比谷線信通区,信号設備_神谷町～六本木_日比谷線信通区,3,神谷町～六本木,265,NULL,NULL,65,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,3,3,5,日比谷線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1317,,19319,信号設備_2か月_千住車両基地,NULL,2008/04/15,14397,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,19319,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14397,信号設備_千住車両基地_日比谷線信通区,信号設備_千住車両基地_日比谷線信通区,3,千住車両基地,265,NULL,NULL,65,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,3,3,5,日比谷線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1317,,19320,信号設備_2か月_竹ノ塚車両基地,NULL,2008/04/15,14398,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,19320,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14398,信号設備_竹ノ塚車両基地_日比谷線信通区,信号設備_竹ノ塚車両基地_日比谷線信通区,3,竹ノ塚車両基地,265,NULL,NULL,65,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,3,3,5,日比谷線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1317,,19322,信号設備_2か月_南千住～三ノ輪,NULL,2008/04/15,14400,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,0,偶数月実施,NULL,1,0,NULL,NULL,0,NULL,19322,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14400,信号設備_南千住～三ノ輪_日比谷線信通区,信号設備_南千住～三ノ輪_日比谷線信通区,3,南千住～三ノ輪,265,NULL,NULL,65,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,3,3,5,日比谷線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1317,,19323,信号設備_2か月_三ノ輪～入谷,NULL,2008/04/15,14401,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,0,偶数月実施,NULL,1,0,NULL,NULL,0,NULL,19323,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14401,信号設備_三ノ輪～入谷_日比谷線信通区,信号設備_三ノ輪～入谷_日比谷線信通区,3,三ノ輪～入谷,265,NULL,NULL,65,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,3,3,5,日比谷線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1317,,19324,信号設備_2か月_入谷～上野,NULL,2008/04/15,14402,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,0,偶数月実施,NULL,1,0,NULL,NULL,0,NULL,19324,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14402,信号設備_入谷～上野_日比谷線信通区,信号設備_入谷～上野_日比谷線信通区,3,入谷～上野,265,NULL,NULL,65,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,3,3,5,日比谷線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1317,,19325,信号設備_2か月_上野～仲御徒町,NULL,2008/04/15,14403,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,0,偶数月実施,NULL,1,0,NULL,NULL,0,NULL,19325,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14403,信号設備_上野～仲御徒町_日比谷線信通区,信号設備_上野～仲御徒町_日比谷線信通区,3,上野～仲御徒町,265,NULL,NULL,65,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,3,3,5,日比谷線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
