総件数,ソート最優先キー,検査ID,定期検査名称,検査補足名称,検査基準日,検査設備ID,定期検査ひな型ID,臨時_基準期間ID,実施主体,実施事業者1,実施事業者2,他区検査依頼,依頼先他区,他区検査依頼内容,補足,系統変更番号,計画策定に関する備考,承認に関する備考,作業時間帯,休止フラグ,休止期間_開始,休止期間_終了,廃止フラグ,廃止日,表示順,論理削除フラグ,更新日時,更新者ID,予備1,予備2,予備3,予備4,予備5,予備6,予備7,予備8,予備9,予備10,実施主体名称,実施事業者1名称,実施事業者2名称,依頼先他区所管区名称1,依頼先他区所管区名称2,T_定期検査ひな型ID,T_定期検査ひな型名称,T_設備全般検査フラグ,T_検査名称,T_設備カテゴリID,T_基準期間ID,T_補足,SK_設備カテゴリID,SK_組織区分,SK_レベル1,SK_レベル2,SK_レベル3,SK_レベル4,SK_レベル5,SK_任意項目,B1_基準期間ID,B1_表示用基準期間,B1_基準期間,B1_基準期間単位,B1_許容期間,B1_許容期間単位,B1_アラート出力,B2_基準期間ID,B2_表示用基準期間,B2_基準期間,B2_基準期間単位,B2_許容期間,B2_許容期間単位,B2_アラート出力,KS_検査設備ID,KS_検査設備名,KS_検査設備名_検査表表示用,KS_設置場所ID,KS_設置場所_計画表示用,KS_設備カテゴリID,KS_設置年月日,KS_稼働年月日,KS_所管区ID,KS_実施基準対象設備フラグ,KS_廃止フラグ,KS_廃止日,KS_休止フラグ,KS_休止期間_開始日,KS_休止期間_終了日,KS_関連検査設備ID,KS_関連検査設備名称,KS_補足,KS_任意項目,KS_直営保守,SB_設置場所ID,SB_路線ID,SB_場所種別,SB_場所名称,SB_下位場所名称,SB_その他名称,SB_任意項目,KN_実施基準対象検査内容フラグ,J3_任意項目,K_変更理由,作業コード名称
2100,,8766,受送・配電線路設備（設備全般）_2か月検査_綾瀬車両基地,NULL,2024/05/15,6218,2001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,1,0,2024-05-14 16:00:41.620,335,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,2001,受送・配電線路設備（設備全般）_2か月検査,1,受送・配電線路設備（設備全般）,105,5,,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6218,受送・配電線路設備-設備全般_綾瀬車両基地_千代田線電機区,受送・配電線路設備-設備全般_綾瀬車両基地_千代田線電機区,5,綾瀬車両基地,105,NULL,NULL,59,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,5,5,5,千代田線,NULL,NULL,NULL,NULL,NULL,作業平準化のため,PPA02
2100,,8767,受送・配電線路設備（設備全般）_2か月検査_綾瀬車両基地～北綾瀬Ａ線,NULL,2024/05/15,6219,2001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,2,0,2024-05-14 16:00:41.620,335,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,2001,受送・配電線路設備（設備全般）_2か月検査,1,受送・配電線路設備（設備全般）,105,5,,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6219,受送・配電線路設備-設備全般_綾瀬車両基地～北綾瀬Ａ線_千代田線電機区,受送・配電線路設備-設備全般_綾瀬車両基地～北綾瀬Ａ線_千代田線電機区,5,綾瀬車両基地～北綾瀬Ａ線,105,NULL,NULL,59,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,5,5,5,千代田線,NULL,NULL,NULL,NULL,NULL,作業平準化のため,PPA02
2100,,8768,受送・配電線路設備（設備全般）_2か月検査_北綾瀬駅～綾瀬Ａ線,NULL,2024/05/15,6220,2001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,3,0,2024-05-14 16:00:41.620,335,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,2001,受送・配電線路設備（設備全般）_2か月検査,1,受送・配電線路設備（設備全般）,105,5,,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6220,受送・配電線路設備-設備全般_北綾瀬駅～綾瀬Ａ線_千代田線電機区,受送・配電線路設備-設備全般_北綾瀬駅～綾瀬Ａ線_千代田線電機区,5,北綾瀬駅～綾瀬Ａ線,105,NULL,NULL,59,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,5,5,5,千代田線,NULL,NULL,NULL,NULL,NULL,作業平準化のため,PPA02
2100,,8769,受送・配電線路設備（設備全般）_2か月検査_綾瀬駅～北千住坑口Ａ線,NULL,2024/05/15,6221,2001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,4,0,2024-05-14 16:00:41.620,335,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,2001,受送・配電線路設備（設備全般）_2か月検査,1,受送・配電線路設備（設備全般）,105,5,,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6221,受送・配電線路設備-設備全般_綾瀬駅～北千住坑口Ａ線_千代田線電機区,受送・配電線路設備-設備全般_綾瀬駅～北千住坑口Ａ線_千代田線電機区,5,綾瀬駅～北千住坑口Ａ線,105,NULL,NULL,59,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,5,5,5,千代田線,NULL,NULL,NULL,NULL,NULL,作業平準化のため,PPA02
2100,,8770,受送・配電線路設備（設備全般）_2か月検査_北千住坑口～北千住Ａ線,NULL,2024/05/15,6222,2001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,5,0,2024-05-14 16:00:41.620,335,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,2001,受送・配電線路設備（設備全般）_2か月検査,1,受送・配電線路設備（設備全般）,105,5,,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6222,受送・配電線路設備-設備全般_北千住坑口～北千住Ａ線_千代田線電機区,受送・配電線路設備-設備全般_北千住坑口～北千住Ａ線_千代田線電機区,5,北千住坑口～北千住Ａ線,105,NULL,NULL,59,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,5,5,5,千代田線,NULL,NULL,NULL,NULL,NULL,作業平準化のため,PPA02
2100,,8771,受送・配電線路設備（設備全般）_2か月検査_北千住駅～町屋Ａ線,NULL,2024/05/15,6223,2001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,6,0,2024-05-14 16:00:41.620,335,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,2001,受送・配電線路設備（設備全般）_2か月検査,1,受送・配電線路設備（設備全般）,105,5,,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6223,受送・配電線路設備-設備全般_北千住駅～町屋Ａ線_千代田線電機区,受送・配電線路設備-設備全般_北千住駅～町屋Ａ線_千代田線電機区,5,北千住駅～町屋Ａ線,105,NULL,NULL,59,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,5,5,5,千代田線,NULL,NULL,NULL,NULL,NULL,作業平準化のため,PPA02
2100,,8772,受送・配電線路設備（設備全般）_2か月検査_町屋駅～西日暮里Ａ線,NULL,2024/05/15,6224,2001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,7,0,2024-05-14 16:00:41.620,335,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,2001,受送・配電線路設備（設備全般）_2か月検査,1,受送・配電線路設備（設備全般）,105,5,,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6224,受送・配電線路設備-設備全般_町屋駅～西日暮里Ａ線_千代田線電機区,受送・配電線路設備-設備全般_町屋駅～西日暮里Ａ線_千代田線電機区,5,町屋駅～西日暮里Ａ線,105,NULL,NULL,59,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,5,5,5,千代田線,NULL,NULL,NULL,NULL,NULL,作業平準化のため,PPA02
2100,,8773,受送・配電線路設備（設備全般）_2か月検査_西日暮里駅～千駄木Ａ線,NULL,2024/05/15,6225,2001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,8,0,2024-05-14 16:00:41.620,335,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,2001,受送・配電線路設備（設備全般）_2か月検査,1,受送・配電線路設備（設備全般）,105,5,,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6225,受送・配電線路設備-設備全般_西日暮里駅～千駄木Ａ線_千代田線電機区,受送・配電線路設備-設備全般_西日暮里駅～千駄木Ａ線_千代田線電機区,5,西日暮里駅～千駄木Ａ線,105,NULL,NULL,59,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,5,5,5,千代田線,NULL,NULL,NULL,NULL,NULL,作業平準化のため,PPA02
2100,,8774,受送・配電線路設備（設備全般）_2か月検査_千駄木駅～根津Ａ線,NULL,2024/04/15,6226,2001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,9,0,2024-05-14 16:00:41.620,335,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,2001,受送・配電線路設備（設備全般）_2か月検査,1,受送・配電線路設備（設備全般）,105,5,,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6226,受送・配電線路設備-設備全般_千駄木駅～根津Ａ線_千代田線電機区,受送・配電線路設備-設備全般_千駄木駅～根津Ａ線_千代田線電機区,5,千駄木駅～根津Ａ線,105,NULL,NULL,59,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,5,5,5,千代田線,NULL,NULL,NULL,NULL,NULL,作業平準化のため,PPA02
2100,,8775,受送・配電線路設備（設備全般）_2か月検査_根津駅～湯島Ａ線,NULL,2024/04/15,6227,2001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,10,0,2024-05-14 16:00:41.620,335,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,2001,受送・配電線路設備（設備全般）_2か月検査,1,受送・配電線路設備（設備全般）,105,5,,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6227,受送・配電線路設備-設備全般_根津駅～湯島Ａ線_千代田線電機区,受送・配電線路設備-設備全般_根津駅～湯島Ａ線_千代田線電機区,5,根津駅～湯島Ａ線,105,NULL,NULL,59,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,5,5,5,千代田線,NULL,NULL,NULL,NULL,NULL,作業平準化のため,PPA02
