総件数,ソート最優先キー,検査ID,定期検査名称,検査補足名称,検査基準日,検査設備ID,定期検査ひな型ID,臨時_基準期間ID,実施主体,実施事業者1,実施事業者2,他区検査依頼,依頼先他区,他区検査依頼内容,補足,系統変更番号,計画策定に関する備考,承認に関する備考,作業時間帯,休止フラグ,休止期間_開始,休止期間_終了,廃止フラグ,廃止日,表示順,論理削除フラグ,更新日時,更新者ID,予備1,予備2,予備3,予備4,予備5,予備6,予備7,予備8,予備9,予備10,実施主体名称,実施事業者1名称,実施事業者2名称,依頼先他区所管区名称1,依頼先他区所管区名称2,T_定期検査ひな型ID,T_定期検査ひな型名称,T_設備全般検査フラグ,T_検査名称,T_設備カテゴリID,T_基準期間ID,T_補足,SK_設備カテゴリID,SK_組織区分,SK_レベル1,SK_レベル2,SK_レベル3,SK_レベル4,SK_レベル5,SK_任意項目,B1_基準期間ID,B1_表示用基準期間,B1_基準期間,B1_基準期間単位,B1_許容期間,B1_許容期間単位,B1_アラート出力,B2_基準期間ID,B2_表示用基準期間,B2_基準期間,B2_基準期間単位,B2_許容期間,B2_許容期間単位,B2_アラート出力,KS_検査設備ID,KS_検査設備名,KS_検査設備名_検査表表示用,KS_設置場所ID,KS_設置場所_計画表示用,KS_設備カテゴリID,KS_設置年月日,KS_稼働年月日,KS_所管区ID,KS_実施基準対象設備フラグ,KS_廃止フラグ,KS_廃止日,KS_休止フラグ,KS_休止期間_開始日,KS_休止期間_終了日,KS_関連検査設備ID,KS_関連検査設備名称,KS_補足,KS_任意項目,KS_直営保守,SB_設置場所ID,SB_路線ID,SB_場所種別,SB_場所名称,SB_下位場所名称,SB_その他名称,SB_任意項目,KN_実施基準対象検査内容フラグ,J3_任意項目,K_変更理由,作業コード名称
1536,,17808,信号設備_2か月_池袋～新大塚,NULL,2008/03/15,13001,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,奇数月実施,NULL,1,0,NULL,NULL,0,NULL,17808,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13001,信号設備_池袋～新大塚_丸ノ内線信通区,信号設備_池袋～新大塚_丸ノ内線信通区,2,池袋～新大塚,265,NULL,NULL,64,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,2,2,5,丸ノ内線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1536,,17809,信号設備_2か月_新大塚～茗荷谷,NULL,2008/03/15,13002,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,奇数月実施,NULL,1,0,NULL,NULL,0,NULL,17809,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13002,信号設備_新大塚～茗荷谷_丸ノ内線信通区,信号設備_新大塚～茗荷谷_丸ノ内線信通区,2,新大塚～茗荷谷,265,NULL,NULL,64,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,2,2,5,丸ノ内線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1536,,17810,信号設備_2か月_茗荷谷～後楽園,NULL,2008/03/15,13003,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,奇数月実施,NULL,1,0,NULL,NULL,0,NULL,17810,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13003,信号設備_茗荷谷～後楽園_丸ノ内線信通区,信号設備_茗荷谷～後楽園_丸ノ内線信通区,2,茗荷谷～後楽園,265,NULL,NULL,64,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,2,2,5,丸ノ内線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1536,,17811,信号設備_2か月_後楽園～本郷三丁目,NULL,2008/03/15,13004,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,奇数月実施,NULL,1,0,NULL,NULL,0,NULL,17811,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13004,信号設備_後楽園～本郷三丁目_丸ノ内線信通区,信号設備_後楽園～本郷三丁目_丸ノ内線信通区,2,後楽園～本郷三丁目,265,NULL,NULL,64,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,2,2,5,丸ノ内線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1536,,17812,信号設備_2か月_本郷三丁目～御茶ノ水,NULL,2008/04/15,13005,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,偶数月実施,NULL,1,0,NULL,NULL,0,NULL,17812,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13005,信号設備_本郷三丁目～御茶ノ水_丸ノ内線信通区,信号設備_本郷三丁目～御茶ノ水_丸ノ内線信通区,2,本郷三丁目～御茶ノ水,265,NULL,NULL,64,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,2,2,5,丸ノ内線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1536,,17813,信号設備_2か月_御茶ノ水～淡路町,NULL,2008/04/15,13006,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,定期検査は昼間の偶数月実施、臨時検査（御茶ノ水橋梁部）は夜間の奇数月実施,NULL,3,0,NULL,NULL,0,NULL,17813,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13006,信号設備_御茶ノ水～淡路町_丸ノ内線信通区,信号設備_御茶ノ水～淡路町_丸ノ内線信通区,2,御茶ノ水～淡路町,265,NULL,NULL,64,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,2,2,5,丸ノ内線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1536,,17814,信号設備_2か月_淡路町～大手町,NULL,2008/04/15,13007,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,偶数月実施,NULL,1,0,NULL,NULL,0,NULL,17814,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13007,信号設備_淡路町～大手町_丸ノ内線信通区,信号設備_淡路町～大手町_丸ノ内線信通区,2,淡路町～大手町,265,NULL,NULL,64,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,2,2,5,丸ノ内線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1536,,17815,信号設備_2か月_大手町～東京,NULL,2008/04/15,13008,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,偶数月実施,NULL,1,0,NULL,NULL,0,NULL,17815,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13008,信号設備_大手町～東京_丸ノ内線信通区,信号設備_大手町～東京_丸ノ内線信通区,2,大手町～東京,265,NULL,NULL,64,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,2,2,5,丸ノ内線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1536,,17816,信号設備_2か月_東京～銀座,NULL,2008/03/15,13009,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,奇数月実施,NULL,1,0,NULL,NULL,0,NULL,17816,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13009,信号設備_東京～銀座_丸ノ内線信通区,信号設備_東京～銀座_丸ノ内線信通区,2,東京～銀座,265,NULL,NULL,64,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,2,2,5,丸ノ内線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1536,,17817,信号設備_2か月_銀座～霞ケ関,NULL,2008/03/15,13010,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,奇数月実施,NULL,1,0,NULL,NULL,0,NULL,17817,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13010,信号設備_銀座～霞ケ関_丸ノ内線信通区,信号設備_銀座～霞ケ関_丸ノ内線信通区,2,銀座～霞ケ関,265,NULL,NULL,64,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,2,2,5,丸ノ内線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1536,,17818,信号設備_2か月_霞ケ関～国会議事堂前,NULL,2008/03/15,13011,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,奇数月実施,NULL,1,0,NULL,NULL,0,NULL,17818,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13011,信号設備_霞ケ関～国会議事堂前_丸ノ内線信通区,信号設備_霞ケ関～国会議事堂前_丸ノ内線信通区,2,霞ケ関～国会議事堂前,265,NULL,NULL,64,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,2,2,5,丸ノ内線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1536,,17819,信号設備_2か月_国会議事堂前～赤坂見附,NULL,2008/03/15,13012,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,奇数月実施,NULL,2,0,NULL,NULL,0,NULL,17819,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13012,信号設備_国会議事堂前～赤坂見附_丸ノ内線信通区,信号設備_国会議事堂前～赤坂見附_丸ノ内線信通区,2,国会議事堂前～赤坂見附,265,NULL,NULL,64,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,2,2,5,丸ノ内線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
