総件数,ソート最優先キー,検査ID,定期検査名称,検査補足名称,検査基準日,検査設備ID,定期検査ひな型ID,臨時_基準期間ID,実施主体,実施事業者1,実施事業者2,他区検査依頼,依頼先他区,他区検査依頼内容,補足,系統変更番号,計画策定に関する備考,承認に関する備考,作業時間帯,休止フラグ,休止期間_開始,休止期間_終了,廃止フラグ,廃止日,表示順,論理削除フラグ,更新日時,更新者ID,予備1,予備2,予備3,予備4,予備5,予備6,予備7,予備8,予備9,予備10,実施主体名称,実施事業者1名称,実施事業者2名称,依頼先他区所管区名称1,依頼先他区所管区名称2,T_定期検査ひな型ID,T_定期検査ひな型名称,T_設備全般検査フラグ,T_検査名称,T_設備カテゴリID,T_基準期間ID,T_補足,SK_設備カテゴリID,SK_組織区分,SK_レベル1,SK_レベル2,SK_レベル3,SK_レベル4,SK_レベル5,SK_任意項目,B1_基準期間ID,B1_表示用基準期間,B1_基準期間,B1_基準期間単位,B1_許容期間,B1_許容期間単位,B1_アラート出力,B2_基準期間ID,B2_表示用基準期間,B2_基準期間,B2_基準期間単位,B2_許容期間,B2_許容期間単位,B2_アラート出力,KS_検査設備ID,KS_検査設備名,KS_検査設備名_検査表表示用,KS_設置場所ID,KS_設置場所_計画表示用,KS_設備カテゴリID,KS_設置年月日,KS_稼働年月日,KS_所管区ID,KS_実施基準対象設備フラグ,KS_廃止フラグ,KS_廃止日,KS_休止フラグ,KS_休止期間_開始日,KS_休止期間_終了日,KS_関連検査設備ID,KS_関連検査設備名称,KS_補足,KS_任意項目,KS_直営保守,SB_設置場所ID,SB_路線ID,SB_場所種別,SB_場所名称,SB_下位場所名称,SB_その他名称,SB_任意項目,KN_実施基準対象検査内容フラグ,J3_任意項目,K_変更理由,作業コード名称
1497,,23720,信号設備_2か月_北綾瀬～綾瀬,NULL,2008/04/15,17961,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,偶数月実施,NULL,1,0,NULL,NULL,0,NULL,23720,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17961,信号設備_北綾瀬～綾瀬_千代田線信通区,信号設備_北綾瀬～綾瀬_千代田線信通区,5,北綾瀬～綾瀬,265,NULL,NULL,67,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,5,5,5,千代田線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1497,,23721,信号設備_2か月_綾瀬～北千住,NULL,2008/04/15,17962,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,偶数月実施,NULL,1,0,NULL,NULL,0,NULL,23721,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17962,信号設備_綾瀬～北千住_千代田線信通区,信号設備_綾瀬～北千住_千代田線信通区,5,綾瀬～北千住,265,NULL,NULL,67,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,5,5,5,千代田線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1497,,23722,信号設備_2か月_北千住～町屋,NULL,2008/04/15,17963,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,偶数月実施,NULL,1,0,NULL,NULL,0,NULL,23722,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17963,信号設備_北千住～町屋_千代田線信通区,信号設備_北千住～町屋_千代田線信通区,5,北千住～町屋,265,NULL,NULL,67,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,5,5,5,千代田線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1497,,23723,信号設備_2か月_町屋～西日暮里,NULL,2008/04/15,17964,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,偶数月実施,NULL,1,0,NULL,NULL,0,NULL,23723,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17964,信号設備_町屋～西日暮里_千代田線信通区,信号設備_町屋～西日暮里_千代田線信通区,5,町屋～西日暮里,265,NULL,NULL,67,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,5,5,5,千代田線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1497,,23724,信号設備_2か月_西日暮里～千駄木,NULL,2008/04/15,17965,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,偶数月実施,NULL,1,0,NULL,NULL,0,NULL,23724,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17965,信号設備_西日暮里～千駄木_千代田線信通区,信号設備_西日暮里～千駄木_千代田線信通区,5,西日暮里～千駄木,265,NULL,NULL,67,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,5,5,5,千代田線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1497,,23725,信号設備_2か月_千駄木～根津,NULL,2008/03/15,17966,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,奇数月実施,NULL,1,0,NULL,NULL,0,NULL,23725,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17966,信号設備_千駄木～根津_千代田線信通区,信号設備_千駄木～根津_千代田線信通区,5,千駄木～根津,265,NULL,NULL,67,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,5,5,5,千代田線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1497,,23726,信号設備_2か月_根津～湯島,NULL,2008/03/15,17967,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,奇数月実施,NULL,1,0,NULL,NULL,0,NULL,23726,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17967,信号設備_根津～湯島_千代田線信通区,信号設備_根津～湯島_千代田線信通区,5,根津～湯島,265,NULL,NULL,67,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,5,5,5,千代田線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1497,,23727,信号設備_2か月_湯島～新御茶ノ水,NULL,2008/03/15,17968,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,奇数月実施,NULL,1,0,NULL,NULL,0,NULL,23727,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17968,信号設備_湯島～新御茶ノ水_千代田線信通区,信号設備_湯島～新御茶ノ水_千代田線信通区,5,湯島～新御茶ノ水,265,NULL,NULL,67,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,5,5,5,千代田線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1497,,23728,信号設備_2か月_新御茶ノ水～大手町,NULL,2008/03/15,17969,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,奇数月実施,NULL,1,0,NULL,NULL,0,NULL,23728,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17969,信号設備_新御茶ノ水～大手町_千代田線信通区,信号設備_新御茶ノ水～大手町_千代田線信通区,5,新御茶ノ水～大手町,265,NULL,NULL,67,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,5,5,5,千代田線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
1497,,23729,信号設備_2か月_大手町～二重橋前,NULL,2008/04/15,17970,3001,NULL,1,1,NULL,0,NULL,NULL,NULL,NULL,偶数月実施,NULL,1,0,NULL,NULL,0,NULL,23729,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,自社,東京メトロ,NULL,NULL,NULL,3001,信号設備_2か月,1,信号設備,265,5,,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,NULL,5,2か月(±28日),2,2,28,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17970,信号設備_大手町～二重橋前_千代田線信通区,信号設備_大手町～二重橋前_千代田線信通区,5,大手町～二重橋前,265,NULL,NULL,67,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,5,5,5,千代田線,NULL,NULL,NULL,NULL,NULL,NULL,PTA02
