検査設備ID,検査設備名,検査設備名_検査表表示用,設置場所ID,設置場所_計画表示用,設備カテゴリID,設置年月日,稼働年月日,所管区ID,実施基準対象設備フラグ,廃止フラグ,廃止日,休止フラグ,休止期間_開始日,休止期間_終了日,関連検査設備ID,補足,任意項目,直営保守,表示順,論理削除フラグ,更新日時,更新者ID,予備1,予備2,予備3,予備4,予備5,予備6,予備7,予備8,予備9,予備10,状態,ワークフローパターン,場所名称,路線名称,組織区分,レベル1,レベル2,レベル3,レベル4,レベル5,所管区コード1,所管区名称1,所管区コード2,所管区名称2,関連検査設備名称,氏名,変更理由
11,受送・配電線路設備-設備全般_京橋駅～日本橋Ａ線_銀座線電機区,受送・配電線路設備-設備全般_京橋駅～日本橋Ａ線_銀座線電機区,1,京橋駅～日本橋Ａ線,105,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,11,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
12,受送・配電線路設備-設備全般_日本橋駅～三越前Ａ線_銀座線電機区,受送・配電線路設備-設備全般_日本橋駅～三越前Ａ線_銀座線電機区,1,日本橋駅～三越前Ａ線,105,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,12,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
13,受送・配電線路設備-設備全般_三越前駅～神田Ａ線_銀座線電機区,受送・配電線路設備-設備全般_三越前駅～神田Ａ線_銀座線電機区,1,三越前駅～神田Ａ線,105,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,13,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
14,受送・配電線路設備-設備全般_神田駅～末広町Ａ線_銀座線電機区,受送・配電線路設備-設備全般_神田駅～末広町Ａ線_銀座線電機区,1,神田駅～末広町Ａ線,105,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,14,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
15,受送・配電線路設備-設備全般_末広町駅～上野広小路Ａ線_銀座線電機区,受送・配電線路設備-設備全般_末広町駅～上野広小路Ａ線_銀座線電機区,1,末広町駅～上野広小路Ａ線,105,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,15,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
16,受送・配電線路設備-設備全般_上野広小路駅～上野Ａ線_銀座線電機区,受送・配電線路設備-設備全般_上野広小路駅～上野Ａ線_銀座線電機区,1,上野広小路駅～上野Ａ線,105,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
17,受送・配電線路設備-設備全般_上野駅～稲荷町Ａ線_銀座線電機区,受送・配電線路設備-設備全般_上野駅～稲荷町Ａ線_銀座線電機区,1,上野駅～稲荷町Ａ線,105,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,17,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
18,受送・配電線路設備-設備全般_稲荷町駅～田原町Ａ線_銀座線電機区,受送・配電線路設備-設備全般_稲荷町駅～田原町Ａ線_銀座線電機区,1,稲荷町駅～田原町Ａ線,105,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,18,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
19,受送・配電線路設備-設備全般_田原町駅～浅草駅Ａ線_銀座線電機区,受送・配電線路設備-設備全般_田原町駅～浅草駅Ａ線_銀座線電機区,1,田原町駅～浅草駅Ａ線,105,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,19,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
20,受送・配電線路設備-設備全般_浅草奥取り_銀座線電機区,受送・配電線路設備-設備全般_浅草奥取り_銀座線電機区,1,浅草奥取り,105,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
21,受送・配電線路設備-設備全般_渋谷駅～表参道駅Ｂ線_銀座線電機区,受送・配電線路設備-設備全般_渋谷駅～表参道駅Ｂ線_銀座線電機区,1,渋谷駅～表参道駅Ｂ線,105,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,21,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
22,受送・配電線路設備-設備全般_表参道～外苑前駅Ｂ線_銀座線電機区,受送・配電線路設備-設備全般_表参道～外苑前駅Ｂ線_銀座線電機区,1,表参道～外苑前駅Ｂ線,105,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,22,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
23,受送・配電線路設備-設備全般_外苑前～青山一丁目駅Ｂ線_銀座線電機区,受送・配電線路設備-設備全般_外苑前～青山一丁目駅Ｂ線_銀座線電機区,1,外苑前～青山一丁目駅Ｂ線,105,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,23,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
24,受送・配電線路設備-設備全般_青山一丁目～赤坂見附駅Ｂ線_銀座線電機区,受送・配電線路設備-設備全般_青山一丁目～赤坂見附駅Ｂ線_銀座線電機区,1,青山一丁目～赤坂見附駅Ｂ線,105,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,24,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
25,受送・配電線路設備-設備全般_赤坂見附～溜池山王駅Ｂ線_銀座線電機区,受送・配電線路設備-設備全般_赤坂見附～溜池山王駅Ｂ線_銀座線電機区,1,赤坂見附～溜池山王駅Ｂ線,105,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,25,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
26,受送・配電線路設備-設備全般_溜池山王～虎ノ門駅Ｂ線_銀座線電機区,受送・配電線路設備-設備全般_溜池山王～虎ノ門駅Ｂ線_銀座線電機区,1,溜池山王～虎ノ門駅Ｂ線,105,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,26,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
27,受送・配電線路設備-設備全般_虎ノ門～新橋駅Ｂ線_銀座線電機区,受送・配電線路設備-設備全般_虎ノ門～新橋駅Ｂ線_銀座線電機区,1,虎ノ門～新橋駅Ｂ線,105,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,27,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
28,受送・配電線路設備-設備全般_新橋～銀座駅Ｂ線_銀座線電機区,受送・配電線路設備-設備全般_新橋～銀座駅Ｂ線_銀座線電機区,1,新橋～銀座駅Ｂ線,105,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,28,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
29,受送・配電線路設備-設備全般_銀座～京橋駅Ｂ線_銀座線電機区,受送・配電線路設備-設備全般_銀座～京橋駅Ｂ線_銀座線電機区,1,銀座～京橋駅Ｂ線,105,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,29,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
30,受送・配電線路設備-設備全般_京橋～日本橋駅Ｂ線_銀座線電機区,受送・配電線路設備-設備全般_京橋～日本橋駅Ｂ線_銀座線電機区,1,京橋～日本橋駅Ｂ線,105,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,30,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
31,受送・配電線路設備-設備全般_日本橋～三越前駅Ｂ線_銀座線電機区,受送・配電線路設備-設備全般_日本橋～三越前駅Ｂ線_銀座線電機区,1,日本橋～三越前駅Ｂ線,105,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,31,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
32,受送・配電線路設備-設備全般_三越前～神田駅Ｂ線_銀座線電機区,受送・配電線路設備-設備全般_三越前～神田駅Ｂ線_銀座線電機区,1,三越前～神田駅Ｂ線,105,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,32,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
33,受送・配電線路設備-設備全般_神田～末広町駅Ｂ線_銀座線電機区,受送・配電線路設備-設備全般_神田～末広町駅Ｂ線_銀座線電機区,1,神田～末広町駅Ｂ線,105,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,33,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
34,受送・配電線路設備-設備全般_末広町～上野広小路駅Ｂ線_銀座線電機区,受送・配電線路設備-設備全般_末広町～上野広小路駅Ｂ線_銀座線電機区,1,末広町～上野広小路駅Ｂ線,105,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,34,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
35,受送・配電線路設備-設備全般_上野広小路～上野駅Ｂ線_銀座線電機区,受送・配電線路設備-設備全般_上野広小路～上野駅Ｂ線_銀座線電機区,1,上野広小路～上野駅Ｂ線,105,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,35,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
36,受送・配電線路設備-設備全般_上野車両基地_銀座線電機区,受送・配電線路設備-設備全般_上野車両基地_銀座線電機区,1,上野車両基地,105,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,36,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
37,受送・配電線路設備-設備全般_上野～稲荷町駅Ｂ線_銀座線電機区,受送・配電線路設備-設備全般_上野～稲荷町駅Ｂ線_銀座線電機区,1,上野～稲荷町駅Ｂ線,105,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,37,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
38,受送・配電線路設備-設備全般_稲荷町～田原町駅Ｂ線_銀座線電機区,受送・配電線路設備-設備全般_稲荷町～田原町駅Ｂ線_銀座線電機区,1,稲荷町～田原町駅Ｂ線,105,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,38,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
39,受送・配電線路設備-設備全般_田原町～浅草駅Ｂ線_銀座線電機区,受送・配電線路設備-設備全般_田原町～浅草駅Ｂ線_銀座線電機区,1,田原町～浅草駅Ｂ線,105,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,39,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
40,受送・配電線路設備-ケーブル-非常高圧_日本橋第２～日本橋第４（東）_銀座線電機区,受送・配電線路設備-ケーブル-非常高圧_日本橋第２～日本橋第４（東）_銀座線電機区,1,日本橋第２～日本橋第４（東）,106,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,40,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,01_非常高圧,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
41,受送・配電線路設備-ケーブル-非常高圧_赤坂見附～溜池山王_銀座線電機区,受送・配電線路設備-ケーブル-非常高圧_赤坂見附～溜池山王_銀座線電機区,1,赤坂見附～溜池山王,106,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,41,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,01_非常高圧,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
42,受送・配電線路設備-ケーブル-非常高圧_溜池山王～溜池山王非常用_銀座線電機区,受送・配電線路設備-ケーブル-非常高圧_溜池山王～溜池山王非常用_銀座線電機区,1,溜池山王～溜池山王非常用,106,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,42,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,01_非常高圧,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
43,受送・配電線路設備-ケーブル-非常高圧_溜池山王～虎ノ門_銀座線電機区,受送・配電線路設備-ケーブル-非常高圧_溜池山王～虎ノ門_銀座線電機区,1,溜池山王～虎ノ門,106,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,43,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,01_非常高圧,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
44,受送・配電線路設備-ケーブル-非常高圧_虎ノ門～新橋非常用_銀座線電機区,受送・配電線路設備-ケーブル-非常高圧_虎ノ門～新橋非常用_銀座線電機区,1,虎ノ門～新橋非常用,106,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,44,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,01_非常高圧,NULL,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
