検査設備ID,検査設備名,検査設備名_検査表表示用,設置場所ID,設置場所_計画表示用,設備カテゴリID,設置年月日,稼働年月日,所管区ID,実施基準対象設備フラグ,廃止フラグ,廃止日,休止フラグ,休止期間_開始日,休止期間_終了日,関連検査設備ID,補足,任意項目,直営保守,表示順,論理削除フラグ,更新日時,更新者ID,予備1,予備2,予備3,予備4,予備5,予備6,予備7,予備8,予備9,予備10,状態,ワークフローパターン,場所名称,路線名称,組織区分,レベル1,レベル2,レベル3,レベル4,レベル5,所管区コード1,所管区名称1,所管区コード2,所管区名称2,関連検査設備名称,氏名,変更理由
2627,受送・配電線路設備-設備全般_秋葉原駅～小伝馬町Ａ線_日比谷線電機区,受送・配電線路設備-設備全般_秋葉原駅～小伝馬町Ａ線_日比谷線電機区,3,秋葉原駅～小伝馬町Ａ線,105,,,57,0,0,,0,,,NULL,,,0,2627,0,2024-01-10 14:08:12.110,420,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,122,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,田中　雄太,設備細分化のため
2628,受送・配電線路設備-設備全般_小伝馬町駅～人形町Ａ線_日比谷線電機区,受送・配電線路設備-設備全般_小伝馬町駅～人形町Ａ線_日比谷線電機区,3,小伝馬町駅～人形町Ａ線,105,,,57,0,0,,0,,,NULL,,,0,2628,0,2024-01-10 14:09:42.367,420,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,122,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,田中　雄太,設備細分化のため
2629,受送・配電線路設備-設備全般_人形町駅～茅場町Ａ線_日比谷線電機区,受送・配電線路設備-設備全般_人形町駅～茅場町Ａ線_日比谷線電機区,3,人形町駅～茅場町Ａ線,105,,,57,0,0,,0,,,NULL,,,0,2629,0,2024-01-10 14:10:57.103,420,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,122,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,田中　雄太,設備細分化のため
2630,受送・配電線路設備-設備全般_茅場町駅～八丁堀Ａ線_日比谷線電機区,受送・配電線路設備-設備全般_茅場町駅～八丁堀Ａ線_日比谷線電機区,3,茅場町駅～八丁堀Ａ線,105,,,57,0,0,,0,,,NULL,,,0,2630,0,2024-01-10 14:11:45.100,420,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,122,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,田中　雄太,設備細分化のため
2631,受送・配電線路設備-設備全般_八丁堀留置線_日比谷線電機区,受送・配電線路設備-設備全般_八丁堀留置線_日比谷線電機区,3,八丁堀留置線,105,NULL,NULL,57,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,2631,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,NULL,NULL
2632,受送・配電線路設備-設備全般_八丁堀駅～築地Ａ線_日比谷線電機区,受送・配電線路設備-設備全般_八丁堀駅～築地Ａ線_日比谷線電機区,3,八丁堀駅～築地Ａ線,105,,,57,0,0,,0,,,NULL,,,0,2632,0,2024-01-10 14:12:33.217,420,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,122,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,田中　雄太,設備細分化のため
2633,受送・配電線路設備-設備全般_築地駅～東銀座Ａ線_日比谷線電機区,受送・配電線路設備-設備全般_築地駅～東銀座Ａ線_日比谷線電機区,3,築地駅～東銀座Ａ線,105,,,57,0,0,,0,,,NULL,,,0,2633,0,2024-01-10 14:13:42.763,420,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,122,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,田中　雄太,設備細分化のため
2634,受送・配電線路設備-設備全般_東銀座駅～銀座Ａ線_日比谷線電機区,受送・配電線路設備-設備全般_東銀座駅～銀座Ａ線_日比谷線電機区,3,東銀座駅～銀座Ａ線,105,,,57,0,0,,0,,,NULL,,,0,2634,0,2024-01-10 14:14:33.870,420,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,122,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,田中　雄太,設備細分化のため
2635,受送・配電線路設備-設備全般_銀座駅～日比谷Ａ線_日比谷線電機区,受送・配電線路設備-設備全般_銀座駅～日比谷Ａ線_日比谷線電機区,3,銀座駅～日比谷Ａ線,105,,,57,0,0,,0,,,NULL,,,0,2635,0,2024-01-10 14:15:20.987,420,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,122,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,田中　雄太,設備細分化のため
2636,受送・配電線路設備-設備全般_日比谷駅～霞ケ関Ａ線_日比谷線電機区,受送・配電線路設備-設備全般_日比谷駅～霞ケ関Ａ線_日比谷線電機区,3,日比谷駅～霞ケ関Ａ線,105,,,57,0,0,,0,,,NULL,,,0,2636,0,2024-01-10 14:16:08.630,420,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,122,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,田中　雄太,設備細分化のため
2637,受送・配電線路設備-設備全般_霞ケ関駅～虎ノ門ヒルズＡ線_日比谷線電機区,受送・配電線路設備-設備全般_霞ケ関駅～虎ノ門ヒルズＡ線_日比谷線電機区,3,霞ケ関駅～虎ノ門ヒルズＡ線,105,,,57,0,0,,0,,,NULL,,,0,2637,0,2024-01-10 14:17:00.040,420,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,122,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,田中　雄太,設備細分化のため
2638,受送・配電線路設備-設備全般_虎ノ門ヒルズ駅～神谷町Ａ線_日比谷線電機区,受送・配電線路設備-設備全般_虎ノ門ヒルズ駅～神谷町Ａ線_日比谷線電機区,3,虎ノ門ヒルズ駅～神谷町Ａ線,105,,,57,0,0,,0,,,NULL,,,0,2638,0,2024-01-10 14:17:49.437,420,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,122,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,田中　雄太,設備細分化のため
2639,受送・配電線路設備-設備全般_霞ケ関留置線_日比谷線電機区,受送・配電線路設備-設備全般_霞ケ関留置線_日比谷線電機区,3,霞ケ関留置線,105,NULL,NULL,57,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,2639,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,NULL,NULL
2640,受送・配電線路設備-設備全般_神谷町駅～六本木Ａ線_日比谷線電機区,受送・配電線路設備-設備全般_神谷町駅～六本木Ａ線_日比谷線電機区,3,神谷町駅～六本木Ａ線,105,,,57,0,0,,0,,,NULL,,,0,2640,0,2024-01-10 14:18:36.757,420,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,122,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,田中　雄太,設備細分化のため
2641,受送・配電線路設備-設備全般_六本木駅～広尾Ａ線_日比谷線電機区,受送・配電線路設備-設備全般_六本木駅～広尾Ａ線_日比谷線電機区,3,六本木駅～広尾Ａ線,105,,,57,0,0,,0,,,NULL,,,0,2641,0,2024-01-10 14:19:22.400,420,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,122,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,田中　雄太,設備細分化のため
2642,受送・配電線路設備-設備全般_広尾駅～恵比寿Ａ線_日比谷線電機区,受送・配電線路設備-設備全般_広尾駅～恵比寿Ａ線_日比谷線電機区,3,広尾駅～恵比寿Ａ線,105,,,57,0,0,,0,,,NULL,,,0,2642,0,2024-01-10 14:20:13.080,420,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,122,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,田中　雄太,設備細分化のため
2643,受送・配電線路設備-設備全般_恵比寿駅～中目黒坑口Ａ線_日比谷線電機区,受送・配電線路設備-設備全般_恵比寿駅～中目黒坑口Ａ線_日比谷線電機区,3,恵比寿駅～中目黒坑口Ａ線,105,,,57,0,0,,0,,,NULL,,,0,2643,0,2024-01-10 14:21:13.937,420,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,122,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,田中　雄太,設備細分化のため
2644,受送・配電線路設備-設備全般_中目黒坑口～中目黒Ａ線_日比谷線電機区,受送・配電線路設備-設備全般_中目黒坑口～中目黒Ａ線_日比谷線電機区,3,中目黒坑口～中目黒Ａ線,105,,,57,0,0,,0,,,NULL,,,0,2644,0,2024-01-10 14:26:57.410,420,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,122,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,田中　雄太,設備細分化のため
2645,受送・配電線路設備-設備全般_中目黒駅～中目黒留置線５・６・７番線_日比谷線電機区,受送・配電線路設備-設備全般_中目黒駅～中目黒留置線５・６・７番線_日比谷線電機区,3,中目黒駅～中目黒留置線５・６・７番線,105,NULL,NULL,57,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,2645,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,NULL,NULL
2646,受送・配電線路設備-設備全般_広尾留置線_日比谷線電機区,受送・配電線路設備-設備全般_広尾留置線_日比谷線電機区,3,広尾留置線,105,,,57,0,1,2024/01/10,0,,,NULL,,,0,2646,0,2024-01-10 14:33:44.610,420,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,122,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,田中　雄太,登録重複のため
2647,受送・配電線路設備-ケーブル-非常高圧以外（変電所）_秋葉原ＳＳ・東銀座ＳＳ連絡送電線_日比谷線電機区,受送・配電線路設備-ケーブル-非常高圧以外（変電所）_秋葉原ＳＳ・東銀座ＳＳ連絡送電線_日比谷線電機区,3,秋葉原ＳＳ・東銀座ＳＳ連絡送電線,107,NULL,NULL,57,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,2647,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,02_非常高圧以外（変電所）,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,NULL,NULL
2648,受送・配電線路設備-ケーブル-非常高圧以外（電気室）_千住車両基地～千住ＳＳ_日比谷線電機区,受送・配電線路設備-ケーブル-非常高圧以外（電気室）_千住車両基地～千住ＳＳ_日比谷線電機区,3,千住車両基地～千住ＳＳ,108,NULL,NULL,57,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,2648,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,03_非常高圧以外（電気室）,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,NULL,NULL
2649,受送・配電線路設備-ケーブル-非常高圧以外（電気室）_竹ノ塚車両基地～東京電力区分点_日比谷線電機区,受送・配電線路設備-ケーブル-非常高圧以外（電気室）_竹ノ塚車両基地～東京電力区分点_日比谷線電機区,3,竹ノ塚車両基地～東京電力区分点,108,NULL,NULL,57,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,2649,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,03_非常高圧以外（電気室）,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,NULL,NULL
2650,受送・配電線路設備-ケーブル-非常高圧以外（電気室）_北千住第１～千住ＳＳ_日比谷線電機区,受送・配電線路設備-ケーブル-非常高圧以外（電気室）_北千住第１～千住ＳＳ_日比谷線電機区,3,北千住第１～千住ＳＳ,108,NULL,NULL,57,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,2650,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,03_非常高圧以外（電気室）,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,NULL,NULL
2651,受送・配電線路設備-ケーブル-非常高圧以外（電気室）_千住ＳＳ～南千住_日比谷線電機区,受送・配電線路設備-ケーブル-非常高圧以外（電気室）_千住ＳＳ～南千住_日比谷線電機区,3,千住ＳＳ～南千住,108,NULL,NULL,57,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,2651,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,03_非常高圧以外（電気室）,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,NULL,NULL
2652,受送・配電線路設備-ケーブル-非常高圧以外（電気室）_南千住～千住技術区_日比谷線電機区,受送・配電線路設備-ケーブル-非常高圧以外（電気室）_南千住～千住技術区_日比谷線電機区,3,南千住～千住技術区,108,NULL,NULL,57,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,2652,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,03_非常高圧以外（電気室）,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,NULL,NULL
2653,受送・配電線路設備-ケーブル-非常高圧以外（電気室）_南千住～三ノ輪坑口_日比谷線電機区,受送・配電線路設備-ケーブル-非常高圧以外（電気室）_南千住～三ノ輪坑口_日比谷線電機区,3,南千住～三ノ輪坑口,108,NULL,NULL,57,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,2653,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,03_非常高圧以外（電気室）,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,NULL,NULL
2654,受送・配電線路設備-ケーブル-非常高圧以外（電気室）_三ノ輪坑口～三ノ輪_日比谷線電機区,受送・配電線路設備-ケーブル-非常高圧以外（電気室）_三ノ輪坑口～三ノ輪_日比谷線電機区,3,三ノ輪坑口～三ノ輪,108,NULL,NULL,57,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,2654,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,03_非常高圧以外（電気室）,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,NULL,NULL
2655,受送・配電線路設備-ケーブル-非常高圧以外（電気室）_三ノ輪～入谷_日比谷線電機区,受送・配電線路設備-ケーブル-非常高圧以外（電気室）_三ノ輪～入谷_日比谷線電機区,3,三ノ輪～入谷,108,NULL,NULL,57,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,2655,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,03_非常高圧以外（電気室）,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,NULL,NULL
2656,受送・配電線路設備-ケーブル-非常高圧以外（電気室）_入谷～上野第２_日比谷線電機区,受送・配電線路設備-ケーブル-非常高圧以外（電気室）_入谷～上野第２_日比谷線電機区,3,入谷～上野第２,108,NULL,NULL,57,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,2656,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,03_非常高圧以外（電気室）,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,NULL,NULL
2657,受送・配電線路設備-ケーブル-非常高圧以外（電気室）_上野第２～上野第３_日比谷線電機区,受送・配電線路設備-ケーブル-非常高圧以外（電気室）_上野第２～上野第３_日比谷線電機区,3,上野第２～上野第３,108,NULL,NULL,57,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,2657,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,03_非常高圧以外（電気室）,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,NULL,NULL
2658,受送・配電線路設備-ケーブル-非常高圧以外（電気室）_上野ＳＳ～上野第４_日比谷線電機区,受送・配電線路設備-ケーブル-非常高圧以外（電気室）_上野ＳＳ～上野第４_日比谷線電機区,3,上野ＳＳ～上野第４,108,NULL,NULL,57,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,2658,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,03_非常高圧以外（電気室）,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,NULL,NULL
2659,受送・配電線路設備-ケーブル-非常高圧以外（電気室）_上野第３～仲御徒町_日比谷線電機区,受送・配電線路設備-ケーブル-非常高圧以外（電気室）_上野第３～仲御徒町_日比谷線電機区,3,上野第３～仲御徒町,108,NULL,NULL,57,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,2659,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,日比谷線,日比谷線,02_電力【電路】,01_受送・配電線路設備,02_ケーブル,03_非常高圧以外（電気室）,NULL,NULL,6,鉄道本部電気部電機区,1020366200,日比谷線電機区,NULL,NULL,NULL
