検査設備ID,検査設備名,検査設備名_検査表表示用,設置場所ID,設置場所_計画表示用,設備カテゴリID,設置年月日,稼働年月日,所管区ID,実施基準対象設備フラグ,廃止フラグ,廃止日,休止フラグ,休止期間_開始日,休止期間_終了日,関連検査設備ID,補足,任意項目,直営保守,表示順,論理削除フラグ,更新日時,更新者ID,予備1,予備2,予備3,予備4,予備5,予備6,予備7,予備8,予備9,予備10,状態,ワークフローパターン,場所名称,路線名称,組織区分,レベル1,レベル2,レベル3,レベル4,レベル5,所管区コード1,所管区名称1,所管区コード2,所管区名称2,関連検査設備名称,氏名,変更理由
16588,信号設備_王子神谷～志茂_南北線信通区,信号設備_王子神谷～志茂_南北線信通区,8,王子神谷～志茂,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16588,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16589,信号設備_志茂～赤羽岩淵_南北線信通区,信号設備_志茂～赤羽岩淵_南北線信通区,8,志茂～赤羽岩淵,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16589,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16590,信号設備_王子車両基地（構内）_南北線信通区,信号設備_王子車両基地（構内）_南北線信通区,8,王子車両基地（構内）,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16590,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16591,信号設備_白金高輪駅設備_南北線信通区,信号設備_白金高輪駅設備_南北線信通区,8,白金高輪駅設備,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16591,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16592,信号設備_麻布十番駅設備_南北線信通区,信号設備_麻布十番駅設備_南北線信通区,8,麻布十番駅設備,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16592,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16593,信号設備_溜池山王駅設備_南北線信通区,信号設備_溜池山王駅設備_南北線信通区,8,溜池山王駅設備,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16593,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16594,信号設備_市ケ谷駅設備_南北線信通区,信号設備_市ケ谷駅設備_南北線信通区,8,市ケ谷駅設備,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16594,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16595,信号設備_駒込駅設備_南北線信通区,信号設備_駒込駅設備_南北線信通区,8,駒込駅設備,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16595,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16596,信号設備_王子神谷駅設備_南北線信通区,信号設備_王子神谷駅設備_南北線信通区,8,王子神谷駅設備,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16596,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16597,信号設備_赤羽岩淵駅設備_南北線信通区,信号設備_赤羽岩淵駅設備_南北線信通区,8,赤羽岩淵駅設備,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16597,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16598,信号設備_王子車両基地（Ｂ３Ｆ検車区詰所）_南北線信通区,信号設備_王子車両基地（Ｂ３Ｆ検車区詰所）_南北線信通区,8,王子車両基地（Ｂ３Ｆ検車区詰所）,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16598,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16599,信号設備_王子ビル（２Ｆ検車区事務所）_南北線信通区,信号設備_王子ビル（２Ｆ検車区事務所）_南北線信通区,8,王子ビル（２Ｆ検車区事務所）,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16599,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16600,信号設備_白金台_南北線信通区,信号設備_白金台_南北線信通区,8,白金台,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16600,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16601,信号設備_白金高輪_南北線信通区,信号設備_白金高輪_南北線信通区,8,白金高輪,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16601,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16602,信号設備_白金高輪（都交分）_南北線信通区,信号設備_白金高輪（都交分）_南北線信通区,8,白金高輪（都交分）,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16602,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16603,信号設備_麻布十番_南北線信通区,信号設備_麻布十番_南北線信通区,8,麻布十番,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16603,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16604,信号設備_六本木一丁目_南北線信通区,信号設備_六本木一丁目_南北線信通区,8,六本木一丁目,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16604,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16605,信号設備_溜池山王_南北線信通区,信号設備_溜池山王_南北線信通区,8,溜池山王,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16605,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16606,信号設備_永田町_南北線信通区,信号設備_永田町_南北線信通区,8,永田町,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16606,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16607,信号設備_四ツ谷_南北線信通区,信号設備_四ツ谷_南北線信通区,8,四ツ谷,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16607,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16608,信号設備_市ケ谷_南北線信通区,信号設備_市ケ谷_南北線信通区,8,市ケ谷,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16608,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16609,信号設備_飯田橋_南北線信通区,信号設備_飯田橋_南北線信通区,8,飯田橋,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16609,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16610,信号設備_後楽園_南北線信通区,信号設備_後楽園_南北線信通区,8,後楽園,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16610,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16611,信号設備_東大前_南北線信通区,信号設備_東大前_南北線信通区,8,東大前,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16611,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16612,信号設備_本駒込_南北線信通区,信号設備_本駒込_南北線信通区,8,本駒込,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16612,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16613,信号設備_駒込_南北線信通区,信号設備_駒込_南北線信通区,8,駒込,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16613,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16614,信号設備_西ケ原_南北線信通区,信号設備_西ケ原_南北線信通区,8,西ケ原,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16614,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16615,信号設備_王子_南北線信通区,信号設備_王子_南北線信通区,8,王子,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16615,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16616,信号設備_王子神谷_南北線信通区,信号設備_王子神谷_南北線信通区,8,王子神谷,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16616,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16617,信号設備_志茂_南北線信通区,信号設備_志茂_南北線信通区,8,志茂,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16617,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16618,信号設備_赤羽岩淵_南北線信通区,信号設備_赤羽岩淵_南北線信通区,8,赤羽岩淵,265,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16618,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16619,軌道装置-レール絶縁_白金高輪連動_南北線信通区,軌道装置-レール絶縁_白金高輪連動_南北線信通区,8,白金高輪連動,266,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16619,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,02_軌道装置,01_レール絶縁,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16620,軌道装置-レール絶縁_麻布十番連動_南北線信通区,軌道装置-レール絶縁_麻布十番連動_南北線信通区,8,麻布十番連動,266,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16620,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,02_軌道装置,01_レール絶縁,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16621,軌道装置-レール絶縁_溜池山王連動_南北線信通区,軌道装置-レール絶縁_溜池山王連動_南北線信通区,8,溜池山王連動,266,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16621,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,02_軌道装置,01_レール絶縁,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16622,軌道装置-レール絶縁_永田町器材線_南北線信通区,軌道装置-レール絶縁_永田町器材線_南北線信通区,8,永田町器材線,266,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16622,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,02_軌道装置,01_レール絶縁,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
16623,軌道装置-レール絶縁_四ツ谷_南北線信通区,軌道装置-レール絶縁_四ツ谷_南北線信通区,8,四ツ谷,266,NULL,NULL,70,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,16623,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,南北線,南北線,05_信通【信号】,02_軌道装置,01_レール絶縁,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367700,南北線信通区,NULL,NULL,NULL
