検査設備ID,検査設備名,検査設備名_検査表表示用,設置場所ID,設置場所_計画表示用,設備カテゴリID,設置年月日,稼働年月日,所管区ID,実施基準対象設備フラグ,廃止フラグ,廃止日,休止フラグ,休止期間_開始日,休止期間_終了日,関連検査設備ID,補足,任意項目,直営保守,表示順,論理削除フラグ,更新日時,更新者ID,予備1,予備2,予備3,予備4,予備5,予備6,予備7,予備8,予備9,予備10,状態,ワークフローパターン,場所名称,路線名称,組織区分,レベル1,レベル2,レベル3,レベル4,レベル5,所管区コード1,所管区名称1,所管区コード2,所管区名称2,関連検査設備名称,氏名,変更理由
17993,信号設備_二重橋前ホーム区間_千代田線信通区,信号設備_二重橋前ホーム区間_千代田線信通区,5,二重橋前ホーム区間,265,NULL,NULL,67,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,17993,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,千代田線,千代田線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367400,千代田線信通区,NULL,NULL,NULL
17994,信号設備_日比谷ホーム区間_千代田線信通区,信号設備_日比谷ホーム区間_千代田線信通区,5,日比谷ホーム区間,265,NULL,NULL,67,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,17994,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,千代田線,千代田線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367400,千代田線信通区,NULL,NULL,NULL
17995,信号設備_霞ケ関駅構内_千代田線信通区,信号設備_霞ケ関駅構内_千代田線信通区,5,霞ケ関駅構内,265,NULL,NULL,67,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,17995,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,千代田線,千代田線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367400,千代田線信通区,NULL,NULL,NULL
17996,信号設備_国会議事堂前ホーム区間_千代田線信通区,信号設備_国会議事堂前ホーム区間_千代田線信通区,5,国会議事堂前ホーム区間,265,NULL,NULL,67,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,17996,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,千代田線,千代田線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367400,千代田線信通区,NULL,NULL,NULL
17997,信号設備_赤坂ホーム区間_千代田線信通区,信号設備_赤坂ホーム区間_千代田線信通区,5,赤坂ホーム区間,265,NULL,NULL,67,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,17997,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,千代田線,千代田線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367400,千代田線信通区,NULL,NULL,NULL
17998,信号設備_乃木坂ホーム区間_千代田線信通区,信号設備_乃木坂ホーム区間_千代田線信通区,5,乃木坂ホーム区間,265,NULL,NULL,67,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,17998,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,千代田線,千代田線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367400,千代田線信通区,NULL,NULL,NULL
17999,信号設備_表参道駅構内_千代田線信通区,信号設備_表参道駅構内_千代田線信通区,5,表参道駅構内,265,NULL,NULL,67,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,17999,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,千代田線,千代田線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367400,千代田線信通区,NULL,NULL,NULL
18000,信号設備_明治神宮前ホーム区間_千代田線信通区,信号設備_明治神宮前ホーム区間_千代田線信通区,5,明治神宮前ホーム区間,265,NULL,NULL,67,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,18000,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,千代田線,千代田線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367400,千代田線信通区,NULL,NULL,NULL
18001,信号設備_代々木公園駅構内_千代田線信通区,信号設備_代々木公園駅構内_千代田線信通区,5,代々木公園駅構内,265,NULL,NULL,67,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,18001,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,千代田線,千代田線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367400,千代田線信通区,NULL,NULL,NULL
18002,信号設備_代々木公園～代々木上原_千代田線信通区,信号設備_代々木公園～代々木上原_千代田線信通区,5,代々木公園～代々木上原,265,NULL,NULL,67,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,18002,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,千代田線,千代田線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367400,千代田線信通区,NULL,NULL,NULL
18003,信号設備_代々木上原駅構内_千代田線信通区,信号設備_代々木上原駅構内_千代田線信通区,5,代々木上原駅構内,265,NULL,NULL,67,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,18003,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,千代田線,千代田線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367400,千代田線信通区,NULL,NULL,NULL
18004,軌道装置-レール絶縁_北綾瀬_千代田線信通区,軌道装置-レール絶縁_北綾瀬_千代田線信通区,5,北綾瀬,266,NULL,NULL,67,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,18004,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,千代田線,千代田線,05_信通【信号】,02_軌道装置,01_レール絶縁,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367400,千代田線信通区,NULL,NULL,NULL
18005,軌道装置-レール絶縁_綾瀬①_千代田線信通区,軌道装置-レール絶縁_綾瀬①_千代田線信通区,5,綾瀬①,266,,,67,0,0,,0,,,NULL,,,0,18005,0,2023-08-03 10:54:44.650,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,53,千代田線,千代田線,05_信通【信号】,02_軌道装置,01_レール絶縁,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367400,千代田線信通区,NULL,田口　和久,設置場所変更
18006,軌道装置-レール絶縁_綾瀬④_千代田線信通区,軌道装置-レール絶縁_綾瀬④_千代田線信通区,5,綾瀬④,266,,,67,0,0,,0,,,NULL,,,0,18006,0,2023-08-03 11:17:25.883,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,53,千代田線,千代田線,05_信通【信号】,02_軌道装置,01_レール絶縁,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367400,千代田線信通区,NULL,田口　和久,設置場所変更
18007,軌道装置-レール絶縁_綾瀬⑦_千代田線信通区,軌道装置-レール絶縁_綾瀬⑦_千代田線信通区,5,綾瀬⑦,266,,,67,0,0,,0,,,NULL,,,0,18007,0,2023-08-03 11:27:06.140,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,53,千代田線,千代田線,05_信通【信号】,02_軌道装置,01_レール絶縁,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367400,千代田線信通区,NULL,田口　和久,設置場所変更
18008,軌道装置-レール絶縁_北千住_千代田線信通区,軌道装置-レール絶縁_北千住_千代田線信通区,5,北千住,266,NULL,NULL,67,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,18008,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,千代田線,千代田線,05_信通【信号】,02_軌道装置,01_レール絶縁,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367400,千代田線信通区,NULL,NULL,NULL
18009,軌道装置-レール絶縁_湯島_千代田線信通区,軌道装置-レール絶縁_湯島_千代田線信通区,5,湯島,266,NULL,NULL,67,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,18009,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,千代田線,千代田線,05_信通【信号】,02_軌道装置,01_レール絶縁,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367400,千代田線信通区,NULL,NULL,NULL
18010,軌道装置-レール絶縁_大手町_千代田線信通区,軌道装置-レール絶縁_大手町_千代田線信通区,5,大手町,266,NULL,NULL,67,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,18010,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,千代田線,千代田線,05_信通【信号】,02_軌道装置,01_レール絶縁,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367400,千代田線信通区,NULL,NULL,NULL
18011,軌道装置-レール絶縁_霞ケ関_千代田線信通区,軌道装置-レール絶縁_霞ケ関_千代田線信通区,5,霞ケ関,266,NULL,NULL,67,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,18011,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,千代田線,千代田線,05_信通【信号】,02_軌道装置,01_レール絶縁,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367400,千代田線信通区,NULL,NULL,NULL
18012,軌道装置-レール絶縁_表参道_千代田線信通区,軌道装置-レール絶縁_表参道_千代田線信通区,5,表参道,266,NULL,NULL,67,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,18012,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,千代田線,千代田線,05_信通【信号】,02_軌道装置,01_レール絶縁,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367400,千代田線信通区,NULL,NULL,NULL
