検査設備ID,検査設備名,検査設備名_検査表表示用,設置場所ID,設置場所_計画表示用,設備カテゴリID,設置年月日,稼働年月日,所管区ID,実施基準対象設備フラグ,廃止フラグ,廃止日,休止フラグ,休止期間_開始日,休止期間_終了日,関連検査設備ID,補足,任意項目,直営保守,表示順,論理削除フラグ,更新日時,更新者ID,予備1,予備2,予備3,予備4,予備5,予備6,予備7,予備8,予備9,予備10,状態,ワークフローパターン,場所名称,路線名称,組織区分,レベル1,レベル2,レベル3,レベル4,レベル5,所管区コード1,所管区名称1,所管区コード2,所管区名称2,関連検査設備名称,氏名,変更理由
20767,通信設備_浦安_東西線信通区,通信設備_浦安_東西線信通区,4,浦安,326,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20767,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,06_信通【通信】,01_通信設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20768,通信線-_外部配線_浦安_東西線信通区,通信線-_外部配線_浦安_東西線信通区,4,浦安,364,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20768,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,06_信通【通信】,05_通信線,13_外部配線,,,,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20769,通信線-光成端箱_浦安_東西線信通区,通信線-光成端箱_浦安_東西線信通区,4,浦安,358,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20769,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,06_信通【通信】,05_通信線,08_光成端箱,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20770,通信線-端子盤_浦安_東西線信通区,通信線-端子盤_浦安_東西線信通区,4,浦安,357,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20770,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,06_信通【通信】,05_通信線,07_端子盤,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20771,通信線-_通信用分電盤_浦安_東西線信通区,通信線-_通信用分電盤_浦安_東西線信通区,4,浦安,362,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20771,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,06_信通【通信】,05_通信線,11_通信用分電盤,,,,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20772,列車無線装置-誘導無線-基地局装置（沿線呼出送信機を含む。）_浦安_東西線信通区,列車無線装置-誘導無線-基地局装置（沿線呼出送信機を含む。）_浦安_東西線信通区,4,浦安,329,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20772,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,06_信通【通信】,02_列車無線装置,01_誘導無線,02_基地局装置（沿線呼出送信機を含む。）,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20773,列車無線装置-誘導無線-基地局装置_浦安_東西線信通区,列車無線装置-誘導無線-基地局装置_浦安_東西線信通区,4,浦安,327,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20773,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,06_信通【通信】,02_列車無線装置,01_誘導無線,01_基地局装置,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20774,その他の装置-一斉発車待装置（中継リレー盤を含む。）_浦安（駅装置）_東西線信通区,その他の装置-一斉発車待装置（中継リレー盤を含む。）_浦安（駅装置）_東西線信通区,4,浦安（駅装置）,390,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20774,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,06_信通【通信】,08_その他の装置,05_一斉発車待装置（中継リレー盤を含む。）,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20775,火災対策設備-沿線電話機_浦安～南行徳_東西線信通区,火災対策設備-沿線電話機_浦安～南行徳_東西線信通区,4,浦安～南行徳,346,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20775,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,06_信通【通信】,04_火災対策設備,01_沿線電話機,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20776,信号設備_浦安～南行徳_東西線信通区,信号設備_浦安～南行徳_東西線信通区,4,浦安～南行徳,265,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20776,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20777,通信線-メインケーブル_浦安～南行徳_東西線信通区,通信線-メインケーブル_浦安～南行徳_東西線信通区,4,浦安～南行徳,351,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20777,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,06_信通【通信】,05_通信線,01_メインケーブル,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20778,通信線-架空通信線_浦安～南行徳_東西線信通区,通信線-架空通信線_浦安～南行徳_東西線信通区,4,浦安～南行徳,354,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20778,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,06_信通【通信】,05_通信線,04_架空通信線,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20779,通信線-光ケーブル_浦安～南行徳_東西線信通区,通信線-光ケーブル_浦安～南行徳_東西線信通区,4,浦安～南行徳,352,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20779,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,06_信通【通信】,05_通信線,02_光ケーブル,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20780,通信線-_支持物_浦安～南行徳_東西線信通区,通信線-_支持物_浦安～南行徳_東西線信通区,4,浦安～南行徳,363,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20780,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,06_信通【通信】,05_通信線,12_支持物,,,,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20781,通信線-線路結合箱_浦安～南行徳_東西線信通区,通信線-線路結合箱_浦安～南行徳_東西線信通区,4,浦安～南行徳,356,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20781,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,06_信通【通信】,05_通信線,06_線路結合箱,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20782,通信線-平行２線_浦安～南行徳_東西線信通区,通信線-平行２線_浦安～南行徳_東西線信通区,4,浦安～南行徳,355,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20782,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,06_信通【通信】,05_通信線,05_平行２線,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20783,軌道装置-信号ボンド類_浦安～南行徳Ａ線_東西線信通区,軌道装置-信号ボンド類_浦安～南行徳Ａ線_東西線信通区,4,浦安～南行徳Ａ線,272,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20783,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,05_信通【信号】,02_軌道装置,07_信号ボンド類,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20784,軌道装置-信号ボンド類_浦安～南行徳Ｂ線_東西線信通区,軌道装置-信号ボンド類_浦安～南行徳Ｂ線_東西線信通区,4,浦安～南行徳Ｂ線,272,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20784,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,05_信通【信号】,02_軌道装置,07_信号ボンド類,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20785,信号設備_浦安ホーム区間_東西線信通区,信号設備_浦安ホーム区間_東西線信通区,4,浦安ホーム区間,265,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20785,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20786,ＡＴＯ装置-地上子_葛西_東西線信通区,ＡＴＯ装置-地上子_葛西_東西線信通区,4,葛西,292,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20786,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,05_信通【信号】,06_ＡＴＯ装置,01_地上子,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20787,その他の装置-合図器-トイレ合図器_葛西_東西線信通区,その他の装置-合図器-トイレ合図器_葛西_東西線信通区,4,葛西,403,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20787,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,06_信通【通信】,08_その他の装置,09_合図器,08_トイレ合図器,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20788,その他の装置-施設情報管理装置-現場装置_葛西_東西線信通区,その他の装置-施設情報管理装置-現場装置_葛西_東西線信通区,4,葛西,410,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20788,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,06_信通【通信】,08_その他の装置,11_施設情報管理装置,02_現場装置,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20789,その他の装置-集中通信盤_葛西_東西線信通区,その他の装置-集中通信盤_葛西_東西線信通区,4,葛西,394,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20789,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,06_信通【通信】,08_その他の装置,08_集中通信盤,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20790,その他の装置-電源装置-無停電電源装置_葛西_東西線信通区,その他の装置-電源装置-無停電電源装置_葛西_東西線信通区,4,葛西,385,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20790,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,06_信通【通信】,08_その他の装置,03_電源装置,03_無停電電源装置,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20791,その他の装置-標識装置-運転方向確認灯_葛西_東西線信通区,その他の装置-標識装置-運転方向確認灯_葛西_東西線信通区,4,葛西,309,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20791,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,05_信通【信号】,11_その他の装置,04_標識装置,04_運転方向確認灯,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20792,その他の装置-標識装置-出発反応標識_葛西_東西線信通区,その他の装置-標識装置-出発反応標識_葛西_東西線信通区,4,葛西,306,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20792,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,05_信通【信号】,11_その他の装置,04_標識装置,01_出発反応標識,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20793,その他の装置-標識装置-進路開通表示灯_葛西_東西線信通区,その他の装置-標識装置-進路開通表示灯_葛西_東西線信通区,4,葛西,310,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20793,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,05_信通【信号】,11_その他の装置,04_標識装置,05_進路開通表示灯,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20794,その他の装置-夜間作業管理装置-現場装置_葛西_東西線信通区,その他の装置-夜間作業管理装置-現場装置_葛西_東西線信通区,4,葛西,414,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20794,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,06_信通【通信】,08_その他の装置,13_夜間作業管理装置,02_現場装置,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20795,火災対策設備-沿線電話機_葛西_東西線信通区,火災対策設備-沿線電話機_葛西_東西線信通区,4,葛西,346,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20795,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,06_信通【通信】,04_火災対策設備,01_沿線電話機,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20796,軌道装置-インピーダンスボンド_葛西_東西線信通区,軌道装置-インピーダンスボンド_葛西_東西線信通区,4,葛西,267,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20796,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,05_信通【信号】,02_軌道装置,02_インピーダンスボンド,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20797,軌道装置-レール絶縁_葛西_東西線信通区,軌道装置-レール絶縁_葛西_東西線信通区,4,葛西,266,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20797,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,05_信通【信号】,02_軌道装置,01_レール絶縁,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20798,信号機-信号灯箱、機柱類_葛西_東西線信通区,信号機-信号灯箱、機柱類_葛西_東西線信通区,4,葛西,274,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20798,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,05_信通【信号】,03_信号機,01_信号灯箱、機柱類,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20799,通信設備_葛西_東西線信通区,通信設備_葛西_東西線信通区,4,葛西,326,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20799,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,06_信通【通信】,01_通信設備,NULL,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20800,通信線-_外部配線_葛西_東西線信通区,通信線-_外部配線_葛西_東西線信通区,4,葛西,364,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20800,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,06_信通【通信】,05_通信線,13_外部配線,,,,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20801,通信線-光成端箱_葛西_東西線信通区,通信線-光成端箱_葛西_東西線信通区,4,葛西,358,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20801,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,06_信通【通信】,05_通信線,08_光成端箱,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20802,通信線-端子盤_葛西_東西線信通区,通信線-端子盤_葛西_東西線信通区,4,葛西,357,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20802,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,06_信通【通信】,05_通信線,07_端子盤,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20803,通信線-_通信用分電盤_葛西_東西線信通区,通信線-_通信用分電盤_葛西_東西線信通区,4,葛西,362,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20803,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,06_信通【通信】,05_通信線,11_通信用分電盤,,,,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20804,伝送装置-ディジタル多重伝送装置_葛西_東西線信通区,伝送装置-ディジタル多重伝送装置_葛西_東西線信通区,4,葛西,365,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20804,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,06_信通【通信】,06_伝送装置,01_ディジタル多重伝送装置,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20805,電源装置-配電盤_葛西_東西線信通区,電源装置-配電盤_葛西_東西線信通区,4,葛西,299,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20805,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,05_信通【信号】,09_電源装置,03_配電盤,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20806,電話機-ポイント打合せ電話機_葛西_東西線信通区,電話機-ポイント打合せ電話機_葛西_東西線信通区,4,葛西,369,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20806,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,06_信通【通信】,07_電話機,01_ポイント打合せ電話機,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
20807,連動装置-電子連動装置_葛西_東西線信通区,連動装置-電子連動装置_葛西_東西線信通区,4,葛西,276,NULL,NULL,66,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,20807,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,05_信通【信号】,04_連動装置,02_電子連動装置,NULL,NULL,NULL,7,鉄道本部電気部信通区,1020367300,東西線信通区,NULL,NULL,NULL
