検査設備ID,検査設備名,検査設備名_検査表表示用,設置場所ID,設置場所_計画表示用,設備カテゴリID,設置年月日,稼働年月日,所管区ID,実施基準対象設備フラグ,廃止フラグ,廃止日,休止フラグ,休止期間_開始日,休止期間_終了日,関連検査設備ID,補足,任意項目,直営保守,表示順,論理削除フラグ,更新日時,更新者ID,予備1,予備2,予備3,予備4,予備5,予備6,予備7,予備8,予備9,予備10,状態,ワークフローパターン,場所名称,路線名称,組織区分,レベル1,レベル2,レベル3,レベル4,レベル5,所管区コード1,所管区名称1,所管区コード2,所管区名称2,関連検査設備名称,氏名,変更理由
4270,受送・配電線路設備-設備全般_茅場町～門前仲町駅Ａ線_東西線電機区,受送・配電線路設備-設備全般_茅場町～門前仲町駅Ａ線_東西線電機区,4,茅場町～門前仲町駅Ａ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4270,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4271,受送・配電線路設備-設備全般_門前仲町～木場駅Ａ線_東西線電機区,受送・配電線路設備-設備全般_門前仲町～木場駅Ａ線_東西線電機区,4,門前仲町～木場駅Ａ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4271,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4272,受送・配電線路設備-設備全般_木場～東陽町駅Ａ線_東西線電機区,受送・配電線路設備-設備全般_木場～東陽町駅Ａ線_東西線電機区,4,木場～東陽町駅Ａ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4272,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4273,受送・配電線路設備-設備全般_東陽町～南砂町駅Ａ線_東西線電機区,受送・配電線路設備-設備全般_東陽町～南砂町駅Ａ線_東西線電機区,4,東陽町～南砂町駅Ａ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4273,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4274,受送・配電線路設備-設備全般_南砂町～南砂町坑口Ａ線_東西線電機区,受送・配電線路設備-設備全般_南砂町～南砂町坑口Ａ線_東西線電機区,4,南砂町～南砂町坑口Ａ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4274,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4275,受送・配電線路設備-設備全般_南砂町坑口～西葛西駅Ａ線_東西線電機区,受送・配電線路設備-設備全般_南砂町坑口～西葛西駅Ａ線_東西線電機区,4,南砂町坑口～西葛西駅Ａ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4275,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4276,受送・配電線路設備-設備全般_西葛西～葛西駅Ａ線_東西線電機区,受送・配電線路設備-設備全般_西葛西～葛西駅Ａ線_東西線電機区,4,西葛西～葛西駅Ａ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4276,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4277,受送・配電線路設備-設備全般_葛西～浦安駅Ａ線_東西線電機区,受送・配電線路設備-設備全般_葛西～浦安駅Ａ線_東西線電機区,4,葛西～浦安駅Ａ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4277,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4278,受送・配電線路設備-設備全般_浦安～南行徳駅Ａ線_東西線電機区,受送・配電線路設備-設備全般_浦安～南行徳駅Ａ線_東西線電機区,4,浦安～南行徳駅Ａ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4278,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4279,受送・配電線路設備-設備全般_南行徳～行徳駅Ａ線_東西線電機区,受送・配電線路設備-設備全般_南行徳～行徳駅Ａ線_東西線電機区,4,南行徳～行徳駅Ａ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4279,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4280,受送・配電線路設備-設備全般_行徳～妙典駅Ａ線_東西線電機区,受送・配電線路設備-設備全般_行徳～妙典駅Ａ線_東西線電機区,4,行徳～妙典駅Ａ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4280,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4281,受送・配電線路設備-設備全般_妙典～原木中山駅Ａ線_東西線電機区,受送・配電線路設備-設備全般_妙典～原木中山駅Ａ線_東西線電機区,4,妙典～原木中山駅Ａ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4281,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4282,受送・配電線路設備-設備全般_原木中山～西船橋駅Ａ線_東西線電機区,受送・配電線路設備-設備全般_原木中山～西船橋駅Ａ線_東西線電機区,4,原木中山～西船橋駅Ａ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4282,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4283,受送・配電線路設備-設備全般_中野坑口～落合駅Ｂ線_東西線電機区,受送・配電線路設備-設備全般_中野坑口～落合駅Ｂ線_東西線電機区,4,中野坑口～落合駅Ｂ線,105,,,58,0,0,,0,,,NULL,,,0,4283,0,2024-01-31 14:28:28.383,399,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,130,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,下高牧　真弥,区間名称変更のため
4284,受送・配電線路設備-設備全般_落合～高田馬場駅Ｂ線_東西線電機区,受送・配電線路設備-設備全般_落合～高田馬場駅Ｂ線_東西線電機区,4,落合～高田馬場駅Ｂ線,105,,,58,0,0,,0,,,NULL,,,0,4284,0,2024-01-31 14:30:28.633,399,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,130,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,下高牧　真弥,区間名称変更のため
4285,受送・配電線路設備-設備全般_高田馬場～早稲田駅Ｂ線_東西線電機区,受送・配電線路設備-設備全般_高田馬場～早稲田駅Ｂ線_東西線電機区,4,高田馬場～早稲田駅Ｂ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4285,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4286,受送・配電線路設備-設備全般_早稲田～神楽坂駅Ｂ線_東西線電機区,受送・配電線路設備-設備全般_早稲田～神楽坂駅Ｂ線_東西線電機区,4,早稲田～神楽坂駅Ｂ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4286,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4287,受送・配電線路設備-設備全般_神楽坂～飯田橋駅Ｂ線_東西線電機区,受送・配電線路設備-設備全般_神楽坂～飯田橋駅Ｂ線_東西線電機区,4,神楽坂～飯田橋駅Ｂ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4287,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4288,受送・配電線路設備-設備全般_飯田橋～九段下駅Ｂ線_東西線電機区,受送・配電線路設備-設備全般_飯田橋～九段下駅Ｂ線_東西線電機区,4,飯田橋～九段下駅Ｂ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4288,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4289,受送・配電線路設備-設備全般_九段下～竹橋駅Ｂ線_東西線電機区,受送・配電線路設備-設備全般_九段下～竹橋駅Ｂ線_東西線電機区,4,九段下～竹橋駅Ｂ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4289,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4290,受送・配電線路設備-設備全般_竹橋～大手町駅Ｂ線_東西線電機区,受送・配電線路設備-設備全般_竹橋～大手町駅Ｂ線_東西線電機区,4,竹橋～大手町駅Ｂ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4290,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4291,受送・配電線路設備-設備全般_大手町～日本橋駅Ｂ線_東西線電機区,受送・配電線路設備-設備全般_大手町～日本橋駅Ｂ線_東西線電機区,4,大手町～日本橋駅Ｂ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4291,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4292,受送・配電線路設備-設備全般_日本橋～茅場町駅Ｂ線_東西線電機区,受送・配電線路設備-設備全般_日本橋～茅場町駅Ｂ線_東西線電機区,4,日本橋～茅場町駅Ｂ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4292,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4293,受送・配電線路設備-設備全般_茅場町～門前仲町駅Ｂ線_東西線電機区,受送・配電線路設備-設備全般_茅場町～門前仲町駅Ｂ線_東西線電機区,4,茅場町～門前仲町駅Ｂ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4293,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4294,受送・配電線路設備-設備全般_門前仲町～木場駅Ｂ線_東西線電機区,受送・配電線路設備-設備全般_門前仲町～木場駅Ｂ線_東西線電機区,4,門前仲町～木場駅Ｂ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4294,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4295,受送・配電線路設備-設備全般_木場～東陽町駅Ｂ線_東西線電機区,受送・配電線路設備-設備全般_木場～東陽町駅Ｂ線_東西線電機区,4,木場～東陽町駅Ｂ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4295,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4296,受送・配電線路設備-設備全般_東陽町～南砂町駅Ｂ線_東西線電機区,受送・配電線路設備-設備全般_東陽町～南砂町駅Ｂ線_東西線電機区,4,東陽町～南砂町駅Ｂ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4296,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4297,受送・配電線路設備-設備全般_南砂町～南砂町坑口Ｂ線_東西線電機区,受送・配電線路設備-設備全般_南砂町～南砂町坑口Ｂ線_東西線電機区,4,南砂町～南砂町坑口Ｂ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4297,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4298,受送・配電線路設備-設備全般_南砂町坑口～西葛西駅Ｂ線_東西線電機区,受送・配電線路設備-設備全般_南砂町坑口～西葛西駅Ｂ線_東西線電機区,4,南砂町坑口～西葛西駅Ｂ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4298,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4299,受送・配電線路設備-設備全般_西葛西～葛西駅Ｂ線_東西線電機区,受送・配電線路設備-設備全般_西葛西～葛西駅Ｂ線_東西線電機区,4,西葛西～葛西駅Ｂ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4299,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4300,受送・配電線路設備-設備全般_葛西～浦安駅Ｂ線_東西線電機区,受送・配電線路設備-設備全般_葛西～浦安駅Ｂ線_東西線電機区,4,葛西～浦安駅Ｂ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4300,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4301,受送・配電線路設備-設備全般_浦安～南行徳駅Ｂ線_東西線電機区,受送・配電線路設備-設備全般_浦安～南行徳駅Ｂ線_東西線電機区,4,浦安～南行徳駅Ｂ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4301,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4302,受送・配電線路設備-設備全般_南行徳～行徳駅Ｂ線_東西線電機区,受送・配電線路設備-設備全般_南行徳～行徳駅Ｂ線_東西線電機区,4,南行徳～行徳駅Ｂ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4302,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
4303,受送・配電線路設備-設備全般_行徳～妙典駅Ｂ線_東西線電機区,受送・配電線路設備-設備全般_行徳～妙典駅Ｂ線_東西線電機区,4,行徳～妙典駅Ｂ線,105,NULL,NULL,58,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,4303,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,東西線,東西線,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,6,鉄道本部電気部電機区,1020366300,東西線電機区,NULL,NULL,NULL
